mondo_id	xref	xref_source	xref_source
MONDO:0004114	EFO:1000129	MONDO:EFO	MONDO:equivalentTo
MONDO:0006745	EFO:1000919	MONDO:EFO	MONDO:equivalentTo
MONDO:0003256	EFO:1000285	MONDO:EFO	MONDO:equivalentTo
MONDO:0019376	EFO:0007545	MONDO:EFO	MONDO:equivalentTo
MONDO:0002752	EFO:0006460	MONDO:EFO	MONDO:equivalentTo
MONDO:0003355	EFO:0006718	MONDO:EFO	MONDO:equivalentTo
MONDO:0002169	EFO:0005631	MONDO:EFO	MONDO:equivalentTo
MONDO:0005026	EFO:0000466	MONDO:EFO	MONDO:equivalentTo
MONDO:0004948	EFO:0000095	MONDO:EFO	MONDO:equivalentTo
MONDO:0005671	EFO:0007173	MONDO:EFO	MONDO:equivalentTo
MONDO:0018747	EFO:1000691	MONDO:EFO	MONDO:equivalentTo
MONDO:0017590	EFO:1000079	MONDO:EFO	MONDO:equivalentTo
MONDO:0005528	EFO:0005596	MONDO:EFO	MONDO:equivalentTo
MONDO:0006536	EFO:1000681	MONDO:EFO	MONDO:equivalentTo
MONDO:0005023	EFO:0000432	MONDO:EFO	MONDO:equivalentTo
MONDO:0000951	EFO:1000054	MONDO:EFO	MONDO:equivalentTo
MONDO:0001223	EFO:0005754	MONDO:EFO	MONDO:equivalentTo
MONDO:0006890	EFO:1001087	MONDO:EFO	MONDO:equivalentTo
MONDO:0017604	EFO:1000630	MONDO:EFO	MONDO:equivalentTo
MONDO:0005590	EFO:0006318	MONDO:EFO	MONDO:equivalentTo
MONDO:0005233	EFO:0003060	MONDO:EFO	MONDO:equivalentTo
MONDO:0005803	EFO:0007318	MONDO:EFO	MONDO:equivalentTo
MONDO:0006964	EFO:1001173	MONDO:EFO	MONDO:equivalentTo
MONDO:0001560	EFO:0004707	MONDO:EFO	MONDO:equivalentTo
MONDO:0005494	EFO:0005537	MONDO:EFO	MONDO:equivalentTo
MONDO:0003507	EFO:1000413	MONDO:EFO	MONDO:equivalentTo
MONDO:0004990	EFO:0000306	MONDO:EFO	MONDO:equivalentTo
MONDO:0004984	EFO:0000281	MONDO:EFO	MONDO:equivalentTo
MONDO:0004967	EFO:0000220	MONDO:EFO	MONDO:equivalentTo
MONDO:0010811	EFO:0000284	MONDO:EFO	MONDO:equivalentTo
MONDO:0005034	EFO:0000501	MONDO:EFO	MONDO:equivalentTo
MONDO:0006519	EFO:1000657	MONDO:EFO	MONDO:equivalentTo
MONDO:0005075	EFO:0000641	MONDO:EFO	MONDO:equivalentTo
MONDO:0005262	EFO:0003760	MONDO:EFO	MONDO:equivalentTo
MONDO:0011655	EFO:0007143	MONDO:EFO	MONDO:equivalentTo
MONDO:0009993	EFO:0000437	MONDO:EFO	MONDO:equivalentTo
MONDO:0005463	EFO:0005239	MONDO:EFO	MONDO:equivalentTo
MONDO:0004956	EFO:0000196	MONDO:EFO	MONDO:equivalentTo
MONDO:0006711	EFO:1000878	MONDO:EFO	MONDO:equivalentTo
MONDO:0006726	EFO:1000898	MONDO:EFO	MONDO:equivalentTo
MONDO:0003240	EFO:1000627	MONDO:EFO	MONDO:equivalentTo
MONDO:0005200	EFO:0002629	MONDO:EFO	MONDO:equivalentTo
MONDO:0009994	EFO:0000248	MONDO:EFO	MONDO:equivalentTo
MONDO:0005264	EFO:0003764	MONDO:EFO	MONDO:equivalentTo
MONDO:0006947	EFO:1001153	MONDO:EFO	MONDO:equivalentTo
MONDO:0003481	EFO:1000414	MONDO:EFO	MONDO:equivalentTo
MONDO:0018769	EFO:0007232	MONDO:EFO	MONDO:equivalentTo
MONDO:0015265	EFO:0007183	MONDO:EFO	MONDO:equivalentTo
MONDO:0005289	EFO:0003866	MONDO:EFO	MONDO:equivalentTo
MONDO:0007001	EFO:1001218	MONDO:EFO	MONDO:equivalentTo
MONDO:0000190	EFO:0004287	MONDO:EFO	MONDO:equivalentTo
MONDO:0005530	EFO:0005611	MONDO:EFO	MONDO:equivalentTo
MONDO:0006354	EFO:1000457	MONDO:EFO	MONDO:equivalentTo
MONDO:0006362	EFO:1000467	MONDO:EFO	MONDO:equivalentTo
MONDO:0006190	EFO:1000230	MONDO:EFO	MONDO:equivalentTo
MONDO:0007147	EFO:0003918	MONDO:EFO	MONDO:equivalentTo
MONDO:0005099	EFO:0000713	MONDO:EFO	MONDO:equivalentTo
MONDO:0005469	EFO:0005252	MONDO:EFO	MONDO:equivalentTo
MONDO:0006665	EFO:1000826	MONDO:EFO	MONDO:equivalentTo
MONDO:0005642	EFO:0007141	MONDO:EFO	MONDO:equivalentTo
MONDO:0005192	EFO:0002618	MONDO:EFO	MONDO:equivalentTo
MONDO:0005304	EFO:0003891	MONDO:EFO	MONDO:equivalentTo
MONDO:0006669	EFO:1000830	MONDO:EFO	MONDO:equivalentTo
MONDO:0006791	EFO:1000971	MONDO:EFO	MONDO:equivalentTo
MONDO:0006292	EFO:1000355	MONDO:EFO	MONDO:equivalentTo
MONDO:0003924	EFO:0003104	MONDO:EFO	MONDO:equivalentTo
MONDO:0018646	EFO:0004268	MONDO:EFO	MONDO:equivalentTo
MONDO:0005210	EFO:0002914	MONDO:EFO	MONDO:equivalentTo
MONDO:0005068	EFO:0000612	MONDO:EFO	MONDO:equivalentTo
MONDO:0006608	EFO:1000764	MONDO:EFO	MONDO:equivalentTo
MONDO:0006109	EFO:1000124	MONDO:EFO	MONDO:equivalentTo
MONDO:0002096	EFO:1000204	MONDO:EFO	MONDO:equivalentTo
MONDO:0006007	EFO:0007536	MONDO:EFO	MONDO:equivalentTo
MONDO:0006806	EFO:1000986	MONDO:EFO	MONDO:equivalentTo
MONDO:0005086	EFO:0000681	MONDO:EFO	MONDO:equivalentTo
MONDO:0007035	EFO:1000660	MONDO:EFO	MONDO:equivalentTo
MONDO:0005694	EFO:0009255	MONDO:EFO	MONDO:equivalentTo
MONDO:0005035	EFO:0000502	MONDO:EFO	MONDO:equivalentTo
MONDO:0005102	EFO:0000730	MONDO:EFO	MONDO:equivalentTo
MONDO:0021001	EFO:0006513	MONDO:EFO	MONDO:equivalentTo
MONDO:0007016	EFO:1001237	MONDO:EFO	MONDO:equivalentTo
MONDO:0005362	EFO:0004234	MONDO:EFO	MONDO:equivalentTo
MONDO:0005347	EFO:0004211	MONDO:EFO	MONDO:equivalentTo
MONDO:0014184	EFO:0005425	MONDO:EFO	MONDO:equivalentTo
MONDO:0005936	EFO:0007461	MONDO:EFO	MONDO:equivalentTo
MONDO:0006123	EFO:1000150	MONDO:EFO	MONDO:equivalentTo
MONDO:0004981	EFO:0000275	MONDO:EFO	MONDO:equivalentTo
MONDO:0005366	EFO:0004239	MONDO:EFO	MONDO:equivalentTo
MONDO:0005354	EFO:0004220	MONDO:EFO	MONDO:equivalentTo
MONDO:0018690	EFO:0004126	MONDO:EFO	MONDO:equivalentTo
MONDO:0006624	EFO:1000781	MONDO:EFO	MONDO:equivalentTo
MONDO:0005012	EFO:0000389	MONDO:EFO	MONDO:equivalentTo
MONDO:0005279	EFO:0003827	MONDO:EFO	MONDO:equivalentTo
MONDO:0005804	EFO:0007319	MONDO:EFO	MONDO:equivalentTo
MONDO:0005101	EFO:0000729	MONDO:EFO	MONDO:equivalentTo
MONDO:0000960	EFO:1000896	MONDO:EFO	MONDO:equivalentTo
MONDO:0005015	EFO:0000400	MONDO:EFO	MONDO:equivalentTo
MONDO:0005402	EFO:0004289	MONDO:EFO	MONDO:equivalentTo
MONDO:0005001	EFO:0000337	MONDO:EFO	MONDO:equivalentTo
MONDO:0005173	EFO:0002496	MONDO:EFO	MONDO:equivalentTo
MONDO:0008475	EFO:0007493	MONDO:EFO	MONDO:equivalentTo
MONDO:0006651	EFO:1000811	MONDO:EFO	MONDO:equivalentTo
MONDO:0005212	EFO:0002918	MONDO:EFO	MONDO:equivalentTo
MONDO:0005055	EFO:0000558	MONDO:EFO	MONDO:equivalentTo
MONDO:0010434	EFO:0001376	MONDO:EFO	MONDO:equivalentTo
MONDO:0005288	EFO:0003855	MONDO:EFO	MONDO:equivalentTo
MONDO:0007448	EFO:1000685	MONDO:EFO	MONDO:equivalentTo
MONDO:0005113	EFO:0000771	MONDO:EFO	MONDO:equivalentTo
MONDO:0005369	EFO:0004243	MONDO:EFO	MONDO:equivalentTo
MONDO:0005207	EFO:0002893	MONDO:EFO	MONDO:equivalentTo
MONDO:0005881	EFO:0007401	MONDO:EFO	MONDO:equivalentTo
MONDO:0005783	EFO:0007298	MONDO:EFO	MONDO:equivalentTo
MONDO:0004997	EFO:0000331	MONDO:EFO	MONDO:equivalentTo
MONDO:0005160	EFO:0001666	MONDO:EFO	MONDO:equivalentTo
MONDO:0006774	EFO:1000954	MONDO:EFO	MONDO:equivalentTo
MONDO:0005583	EFO:0005932	MONDO:EFO	MONDO:equivalentTo
MONDO:0005310	EFO:0003911	MONDO:EFO	MONDO:equivalentTo
MONDO:0008977	EFO:0000333	MONDO:EFO	MONDO:equivalentTo
MONDO:0010643	EFO:1000068	MONDO:EFO	MONDO:equivalentTo
MONDO:0005033	EFO:0000500	MONDO:EFO	MONDO:equivalentTo
MONDO:0009047	EFO:0004562	MONDO:EFO	MONDO:equivalentTo
MONDO:0005412	EFO:0004607	MONDO:EFO	MONDO:equivalentTo
MONDO:0007028	EFO:1001250	MONDO:EFO	MONDO:equivalentTo
MONDO:0006996	EFO:1001212	MONDO:EFO	MONDO:equivalentTo
MONDO:0006869	EFO:1001062	MONDO:EFO	MONDO:equivalentTo
MONDO:0005387	EFO:0004266	MONDO:EFO	MONDO:equivalentTo
MONDO:0006795	EFO:1000975	MONDO:EFO	MONDO:equivalentTo
MONDO:0006769	EFO:1000948	MONDO:EFO	MONDO:equivalentTo
MONDO:0006530	EFO:1000675	MONDO:EFO	MONDO:equivalentTo
MONDO:0006573	EFO:1000727	MONDO:EFO	MONDO:equivalentTo
MONDO:0006602	EFO:1000757	MONDO:EFO	MONDO:equivalentTo
MONDO:0005133	EFO:0001065	MONDO:EFO	MONDO:equivalentTo
MONDO:0005246	EFO:0003102	MONDO:EFO	MONDO:equivalentTo
MONDO:0005541	EFO:0005649	MONDO:EFO	MONDO:equivalentTo
MONDO:0002728	EFO:0005701	MONDO:EFO	MONDO:equivalentTo
MONDO:0005904	EFO:0007427	MONDO:EFO	MONDO:equivalentTo
MONDO:0005025	EFO:0000465	MONDO:EFO	MONDO:equivalentTo
MONDO:0005164	EFO:0002087	MONDO:EFO	MONDO:equivalentTo
MONDO:0009807	EFO:0000637	MONDO:EFO	MONDO:equivalentTo
MONDO:0005441	EFO:0004992	MONDO:EFO	MONDO:equivalentTo
MONDO:0016982	EFO:0003968	MONDO:EFO	MONDO:equivalentTo
MONDO:0005571	EFO:0005804	MONDO:EFO	MONDO:equivalentTo
MONDO:0008449	EFO:0003105	MONDO:EFO	MONDO:equivalentTo
MONDO:0005349	EFO:0004213	MONDO:EFO	MONDO:equivalentTo
MONDO:0005108	EFO:0000763	MONDO:EFO	MONDO:equivalentTo
MONDO:0005183	EFO:0002511	MONDO:EFO	MONDO:equivalentTo
MONDO:0005468	EFO:0005251	MONDO:EFO	MONDO:equivalentTo
MONDO:0005344	EFO:0004197	MONDO:EFO	MONDO:equivalentTo
MONDO:0016723	EFO:1000476	MONDO:EFO	MONDO:equivalentTo
MONDO:0005296	EFO:0003877	MONDO:EFO	MONDO:equivalentTo
MONDO:0005280	EFO:0003830	MONDO:EFO	MONDO:equivalentTo
MONDO:0008628	EFO:1001227	MONDO:EFO	MONDO:equivalentTo
MONDO:0005466	EFO:0005246	MONDO:EFO	MONDO:equivalentTo
MONDO:0005231	EFO:0003047	MONDO:EFO	MONDO:equivalentTo
MONDO:0005345	EFO:0004209	MONDO:EFO	MONDO:equivalentTo
MONDO:0006634	EFO:1000791	MONDO:EFO	MONDO:equivalentTo
MONDO:0006673	EFO:1000834	MONDO:EFO	MONDO:equivalentTo
MONDO:0005084	EFO:0000677	MONDO:EFO	MONDO:equivalentTo
MONDO:0005230	EFO:0003035	MONDO:EFO	MONDO:equivalentTo
MONDO:0005898	EFO:0007421	MONDO:EFO	MONDO:equivalentTo
MONDO:0005048	EFO:0000549	MONDO:EFO	MONDO:equivalentTo
MONDO:0005297	EFO:0003878	MONDO:EFO	MONDO:equivalentTo
MONDO:0014726	EFO:1001983	MONDO:EFO	MONDO:equivalentTo
MONDO:0005454	EFO:0005220	MONDO:EFO	MONDO:equivalentTo
MONDO:0004966	EFO:0000217	MONDO:EFO	MONDO:equivalentTo
MONDO:0005485	EFO:0005407	MONDO:EFO	MONDO:equivalentTo
MONDO:0006499	EFO:1000634	MONDO:EFO	MONDO:equivalentTo
MONDO:0005492	EFO:0005531	MONDO:EFO	MONDO:equivalentTo
MONDO:0005627	EFO:0006859	MONDO:EFO	MONDO:equivalentTo
MONDO:0005404	EFO:0004540	MONDO:EFO	MONDO:equivalentTo
MONDO:0005507	EFO:0005557	MONDO:EFO	MONDO:equivalentTo
MONDO:0019454	EFO:0003811	MONDO:EFO	MONDO:equivalentTo
MONDO:0005070	EFO:0000616	MONDO:EFO	MONDO:equivalentTo
MONDO:0005105	EFO:0000756	MONDO:EFO	MONDO:equivalentTo
MONDO:0005059	EFO:0000565	MONDO:EFO	MONDO:equivalentTo
MONDO:0005250	EFO:0003110	MONDO:EFO	MONDO:equivalentTo
MONDO:0013600	EFO:0004698	MONDO:EFO	MONDO:equivalentTo
MONDO:0006022	EFO:1000014	MONDO:EFO	MONDO:equivalentTo
MONDO:0006882	EFO:1001078	MONDO:EFO	MONDO:equivalentTo
MONDO:0005489	EFO:0005424	MONDO:EFO	MONDO:equivalentTo
MONDO:0005236	EFO:0003075	MONDO:EFO	MONDO:equivalentTo
MONDO:0005438	EFO:0004906	MONDO:EFO	MONDO:equivalentTo
MONDO:0002729	EFO:1000512	MONDO:EFO	MONDO:equivalentTo
MONDO:0015759	EFO:1001938	MONDO:EFO	MONDO:equivalentTo
MONDO:0017572	EFO:1001309	MONDO:EFO	MONDO:equivalentTo
MONDO:0001505	EFO:1001345	MONDO:EFO	MONDO:equivalentTo
MONDO:0001868	EFO:1001506	MONDO:EFO	MONDO:equivalentTo
MONDO:0020108	EFO:1001264	MONDO:EFO	MONDO:equivalentTo
MONDO:0002829	EFO:1000103	MONDO:EFO	MONDO:equivalentTo
MONDO:0019562	EFO:1001361	MONDO:EFO	MONDO:equivalentTo
MONDO:0000872	EFO:1001946	MONDO:EFO	MONDO:equivalentTo
MONDO:0019434	EFO:1001999	MONDO:EFO	MONDO:equivalentTo
MONDO:0018913	EFO:1001807	MONDO:EFO	MONDO:equivalentTo
MONDO:0007345	EFO:1001267	MONDO:EFO	MONDO:equivalentTo
MONDO:0018510	EFO:1001928	MONDO:EFO	MONDO:equivalentTo
MONDO:0008720	EFO:1001979	MONDO:EFO	MONDO:equivalentTo
MONDO:0002572	EFO:1001399	MONDO:EFO	MONDO:equivalentTo
MONDO:0009763	EFO:1001382	MONDO:EFO	MONDO:equivalentTo
MONDO:0000871	EFO:1001947	MONDO:EFO	MONDO:equivalentTo
MONDO:0001577	EFO:1001413	MONDO:EFO	MONDO:equivalentTo
MONDO:0008685	EFO:1001450	MONDO:EFO	MONDO:equivalentTo
MONDO:0003539	EFO:1001936	MONDO:EFO	MONDO:equivalentTo
MONDO:0000814	EFO:1001935	MONDO:EFO	MONDO:equivalentTo
MONDO:0024619	EFO:1001456	MONDO:EFO	MONDO:equivalentTo
MONDO:0002447	EFO:1001512	MONDO:EFO	MONDO:equivalentTo
MONDO:0005388	EFO:1001486	MONDO:EFO	MONDO:equivalentTo
MONDO:0018815	EFO:1001760	MONDO:EFO	MONDO:equivalentTo
MONDO:0020572	EFO:1000854	MONDO:EFO	MONDO:equivalentTo
MONDO:0020283	EFO:1001231	MONDO:EFO	MONDO:equivalentTo
MONDO:0006816	EFO:1000999	MONDO:EFO	MONDO:equivalentTo
MONDO:0006814	EFO:1000997	MONDO:EFO	MONDO:equivalentTo
MONDO:0005397	EFO:0004283	MONDO:EFO	MONDO:equivalentTo
MONDO:0006517	EFO:1000654	MONDO:EFO	MONDO:equivalentTo
MONDO:0001247	EFO:1001917	MONDO:EFO	MONDO:equivalentTo
MONDO:0006456	EFO:1000581	MONDO:EFO	MONDO:equivalentTo
MONDO:0017844	EFO:1000785	MONDO:EFO	MONDO:equivalentTo
MONDO:0006551	EFO:1000701	MONDO:EFO	MONDO:equivalentTo
MONDO:0011122	EFO:0001073	MONDO:EFO	MONDO:equivalentTo
MONDO:0015274	EFO:0007168	MONDO:EFO	MONDO:equivalentTo
MONDO:0006294	EFO:1000362	MONDO:EFO	MONDO:equivalentTo
MONDO:0004957	EFO:0000197	MONDO:EFO	MONDO:equivalentTo
MONDO:0019781	EFO:0000272	MONDO:EFO	MONDO:equivalentTo
MONDO:0006359	EFO:1000464	MONDO:EFO	MONDO:equivalentTo
MONDO:0005554	EFO:0005755	MONDO:EFO	MONDO:equivalentTo
MONDO:0021210	EFO:1001437	MONDO:EFO	MONDO:equivalentTo
MONDO:0006011	EFO:0004196	MONDO:EFO	MONDO:equivalentTo
MONDO:0005744	EFO:0007252	MONDO:EFO	MONDO:equivalentTo
MONDO:0009303	EFO:0007290	MONDO:EFO	MONDO:equivalentTo
MONDO:0005318	EFO:0003938	MONDO:EFO	MONDO:equivalentTo
MONDO:0007886	EFO:0000731	MONDO:EFO	MONDO:equivalentTo
MONDO:0005292	EFO:0003872	MONDO:EFO	MONDO:equivalentTo
MONDO:0011438	EFO:0003894	MONDO:EFO	MONDO:equivalentTo
MONDO:0005166	EFO:0002423	MONDO:EFO	MONDO:equivalentTo
MONDO:0005260	EFO:0003758	MONDO:EFO	MONDO:equivalentTo
MONDO:0005982	EFO:0007510	MONDO:EFO	MONDO:equivalentTo
MONDO:0005447	EFO:0005088	MONDO:EFO	MONDO:equivalentTo
MONDO:0011441	EFO:1001147	MONDO:EFO	MONDO:equivalentTo
MONDO:0005520	EFO:0005583	MONDO:EFO	MONDO:equivalentTo
MONDO:0005382	EFO:0004261	MONDO:EFO	MONDO:equivalentTo
MONDO:0015943	EFO:0007208	MONDO:EFO	MONDO:equivalentTo
MONDO:0005815	EFO:0007331	MONDO:EFO	MONDO:equivalentTo
MONDO:0004633	EFO:1002031	MONDO:EFO	MONDO:equivalentTo
MONDO:0019018	EFO:1002000	MONDO:EFO	MONDO:equivalentTo
MONDO:0010730	EFO:1001451	MONDO:EFO	MONDO:equivalentTo
MONDO:0024332	EFO:1001417	MONDO:EFO	MONDO:equivalentTo
MONDO:0013098	EFO:1001254	MONDO:EFO	MONDO:equivalentTo
MONDO:0018161	EFO:0005717	MONDO:EFO	MONDO:equivalentTo
MONDO:0020512	EFO:1001830	MONDO:EFO	MONDO:equivalentTo
MONDO:0018324	EFO:1001490	MONDO:EFO	MONDO:equivalentTo
MONDO:0002806	EFO:1001942	MONDO:EFO	MONDO:equivalentTo
MONDO:0000266	EFO:1001834	MONDO:EFO	MONDO:equivalentTo
MONDO:0024313	EFO:1001849	MONDO:EFO	MONDO:equivalentTo
MONDO:0021357	EFO:1000384	MONDO:EFO	MONDO:equivalentTo
MONDO:0018654	EFO:1001987	MONDO:EFO	MONDO:equivalentTo
MONDO:0004249	EFO:0008495	MONDO:EFO	MONDO:equivalentTo
MONDO:0000930	EFO:0008515	MONDO:EFO	MONDO:equivalentTo
MONDO:0004846	EFO:1001754	MONDO:EFO	MONDO:equivalentTo
MONDO:0009172	EFO:1001481	MONDO:EFO	MONDO:equivalentTo
MONDO:0004471	EFO:1001351	MONDO:EFO	MONDO:equivalentTo
MONDO:0021190	EFO:0008499	MONDO:EFO	MONDO:equivalentTo
MONDO:0016262	EFO:1001974	MONDO:EFO	MONDO:equivalentTo
MONDO:0000744	EFO:1001362	MONDO:EFO	MONDO:equivalentTo
MONDO:0018177	EFO:0000519	MONDO:EFO	MONDO:equivalentTo
MONDO:0003266	EFO:1000027	MONDO:EFO	MONDO:equivalentTo
MONDO:0007391	EFO:1001298	MONDO:EFO	MONDO:equivalentTo
MONDO:0006547	EFO:1000697	MONDO:EFO	MONDO:equivalentTo
MONDO:0018554	EFO:0009199	MONDO:EFO	MONDO:equivalentTo
MONDO:0010138	EFO:0009190	MONDO:EFO	MONDO:equivalentTo
MONDO:0017149	EFO:0009192	MONDO:EFO	MONDO:equivalentTo
MONDO:0004425	EFO:0009189	MONDO:EFO	MONDO:equivalentTo
MONDO:0019944	EFO:0009200	MONDO:EFO	MONDO:equivalentTo
MONDO:0015807	EFO:0009201	MONDO:EFO	MONDO:equivalentTo
MONDO:0018353	EFO:0009266	MONDO:EFO	MONDO:equivalentTo
MONDO:0002656	EFO:0009259	MONDO:EFO	MONDO:equivalentTo
MONDO:0029000	EFO:0008546	MONDO:EFO	MONDO:equivalentTo
MONDO:0002381	EFO:1001204	MONDO:EFO	MONDO:equivalentTo
MONDO:0004728	EFO:0009321	MONDO:EFO	MONDO:equivalentTo
MONDO:0001660	EFO:0009322	MONDO:EFO	MONDO:equivalentTo
MONDO:0001531	EFO:0009314	MONDO:EFO	MONDO:equivalentTo
MONDO:0002305	EFO:0009315	MONDO:EFO	MONDO:equivalentTo
MONDO:0018748	EFO:0009313	MONDO:EFO	MONDO:equivalentTo
MONDO:0002010	EFO:0009297	MONDO:EFO	MONDO:equivalentTo
MONDO:0015004	EFO:0009301	MONDO:EFO	MONDO:equivalentTo
MONDO:0015008	EFO:0009302	MONDO:EFO	MONDO:equivalentTo
MONDO:0060629	EFO:0009300	MONDO:EFO	MONDO:equivalentTo
MONDO:0001252	EFO:0009191	MONDO:EFO	MONDO:equivalentTo
MONDO:0045057	EFO:0009267	MONDO:EFO	MONDO:equivalentTo
MONDO:0100010	EFO:1001434	MONDO:EFO	MONDO:equivalentTo
MONDO:0044740	EFO:1001967	MONDO:EFO	MONDO:equivalentTo
MONDO:0043905	EFO:1001991	MONDO:EFO	MONDO:equivalentTo
MONDO:0043541	EFO:0008571	MONDO:EFO	MONDO:equivalentTo
MONDO:0043494	EFO:0009011	MONDO:EFO	MONDO:equivalentTo
MONDO:0040679	EFO:0008528	MONDO:EFO	MONDO:equivalentTo
MONDO:0024644	EFO:1001375	MONDO:EFO	MONDO:equivalentTo
MONDO:0021234	EFO:0003828	MONDO:EFO	MONDO:equivalentTo
MONDO:0021227	EFO:0003850	MONDO:EFO	MONDO:equivalentTo
MONDO:0021220	EFO:0003824	MONDO:EFO	MONDO:equivalentTo
MONDO:0021211	EFO:0003833	MONDO:EFO	MONDO:equivalentTo
MONDO:0021178	EFO:0000546	MONDO:EFO	MONDO:equivalentTo
MONDO:0021163	EFO:0003865	MONDO:EFO	MONDO:equivalentTo
MONDO:0021100	EFO:0003869	MONDO:EFO	MONDO:equivalentTo
MONDO:0021071	EFO:0003817	MONDO:EFO	MONDO:equivalentTo
MONDO:0021068	EFO:0003893	MONDO:EFO	MONDO:equivalentTo
MONDO:0021040	EFO:0003860	MONDO:EFO	MONDO:equivalentTo
MONDO:0019806	EFO:0009053	MONDO:EFO	MONDO:equivalentTo
MONDO:0019496	EFO:1001901	MONDO:EFO	MONDO:equivalentTo
MONDO:0019060	EFO:0003820	MONDO:EFO	MONDO:equivalentTo
MONDO:0009831	EFO:1000359	MONDO:EFO	MONDO:equivalentTo
MONDO:0008296	EFO:0009043	MONDO:EFO	MONDO:equivalentTo
MONDO:0007950	EFO:0009001	MONDO:EFO	MONDO:equivalentTo
MONDO:0007803	EFO:1001050	MONDO:EFO	MONDO:equivalentTo
MONDO:0003311	EFO:1000920	MONDO:EFO	MONDO:equivalentTo
MONDO:0002911	EFO:1000142	MONDO:EFO	MONDO:equivalentTo
MONDO:0002724	EFO:0009000	MONDO:EFO	MONDO:equivalentTo
MONDO:0002659	EFO:1001230	MONDO:EFO	MONDO:equivalentTo
MONDO:0002640	EFO:1001073	MONDO:EFO	MONDO:equivalentTo
MONDO:0002546	EFO:0000693	MONDO:EFO	MONDO:equivalentTo
MONDO:0002531	EFO:0004198	MONDO:EFO	MONDO:equivalentTo
MONDO:0002332	EFO:0009002	MONDO:EFO	MONDO:equivalentTo
MONDO:0002235	EFO:1000934	MONDO:EFO	MONDO:equivalentTo
MONDO:0002109	EFO:0005578	MONDO:EFO	MONDO:equivalentTo
MONDO:0001889	EFO:0009003	MONDO:EFO	MONDO:equivalentTo
MONDO:0001246	EFO:0009117	MONDO:EFO	MONDO:equivalentTo
MONDO:0001236	EFO:0003880	MONDO:EFO	MONDO:equivalentTo
MONDO:0001119	EFO:0009005	MONDO:EFO	MONDO:equivalentTo
MONDO:0000550	EFO:0000489	MONDO:EFO	MONDO:equivalentTo
MONDO:0000536	EFO:1001965	MONDO:EFO	MONDO:equivalentTo
MONDO:0000448	EFO:1000453	MONDO:EFO	MONDO:equivalentTo
MONDO:0044638	EFO:1001960	MONDO:EFO	MONDO:equivalentTo
MONDO:0010281	EFO:1001333	MONDO:EFO	MONDO:equivalentTo
MONDO:0009477	EFO:0009160	MONDO:EFO	MONDO:equivalentTo
MONDO:0001818	EFO:0009380	MONDO:EFO	MONDO:equivalentTo
MONDO:0002602	EFO:0009386	MONDO:EFO	MONDO:equivalentTo
MONDO:0003620	EFO:0009387	MONDO:EFO	MONDO:equivalentTo
MONDO:0018841	EFO:0009039	MONDO:EFO	MONDO:equivalentTo
MONDO:0019065	EFO:1001875	MONDO:EFO	MONDO:equivalentTo
MONDO:0042370	EFO:0009424	MONDO:EFO	MONDO:equivalentTo
MONDO:0019095	EFO:0009425	MONDO:EFO	MONDO:equivalentTo
MONDO:0020678	EFO:1001176	MONDO:EFO	MONDO:equivalentTo
MONDO:0020696	EFO:0000734	MONDO:EFO	MONDO:equivalentTo
MONDO:0020688	EFO:1001426	MONDO:EFO	MONDO:equivalentTo
MONDO:0044137	EFO:0008624	MONDO:EFO	MONDO:equivalentTo
MONDO:0043693	EFO:0008573	MONDO:EFO	MONDO:equivalentTo
MONDO:0020764	EFO:1001278	MONDO:EFO	MONDO:equivalentTo
MONDO:0020662	EFO:1000139	MONDO:EFO	MONDO:equivalentTo
MONDO:0020689	EFO:0002608	MONDO:EFO	MONDO:equivalentTo
MONDO:0021559	EFO:0005558	MONDO:EFO	MONDO:equivalentTo
MONDO:0021183	EFO:1001349	MONDO:EFO	MONDO:equivalentTo
MONDO:0021498	EFO:1001443	MONDO:EFO	MONDO:equivalentTo
MONDO:0021742	EFO:1001407	MONDO:EFO	MONDO:equivalentTo
MONDO:0022034	EFO:1001357	MONDO:EFO	MONDO:equivalentTo
MONDO:0020920	EFO:1001318	MONDO:EFO	MONDO:equivalentTo
MONDO:0020731	EFO:1001269	MONDO:EFO	MONDO:equivalentTo
MONDO:0020776	EFO:1001288	MONDO:EFO	MONDO:equivalentTo
MONDO:0021667	EFO:0009430	MONDO:EFO	MONDO:equivalentTo
MONDO:0020664	EFO:0000705	MONDO:EFO	MONDO:equivalentTo
MONDO:0005020	EFO:0009431	MONDO:EFO	MONDO:equivalentTo
MONDO:0000270	EFO:0009433	MONDO:EFO	MONDO:equivalentTo
MONDO:0002771	EFO:0009448	MONDO:EFO	MONDO:equivalentTo
MONDO:0001195	EFO:1002047	MONDO:EFO	MONDO:equivalentTo
MONDO:0019722	EFO:1002049	MONDO:EFO	MONDO:equivalentTo
MONDO:0001166	EFO:1002050	MONDO:EFO	MONDO:equivalentTo
MONDO:0002098	EFO:1002051	MONDO:EFO	MONDO:equivalentTo
MONDO:0003085	EFO:0009449	MONDO:EFO	MONDO:equivalentTo
MONDO:0003799	EFO:0009450	MONDO:EFO	MONDO:equivalentTo
MONDO:0001220	EFO:0009451	MONDO:EFO	MONDO:equivalentTo
MONDO:0003009	EFO:0009452	MONDO:EFO	MONDO:equivalentTo
