cls	xref
MONDO:0006468	"NCIT:C3878"
MONDO:0006468	"Orphanet:142"
MONDO:0006468	"ONCOTREE:THAP"
MONDO:0006468	"MESH:D065646"
MONDO:0006468	"HP:0011779"
MONDO:0006468	"UMLS:C0238461"
MONDO:0006468	"GARD:664"
MONDO:0006468	"MedDRA:10002240"
MONDO:0005214	"DOID:2096"
MONDO:0005214	"SCTID:254897006"
MONDO:0005214	"NCIT:C40317"
MONDO:0005214	"UMLS:C0238525"
MONDO:0008371	"GARD:9775"
MONDO:0008371	"MedDRA:10068651"
MONDO:0008371	"SCTID:239133004"
MONDO:0008371	"MESH:C562924"
MONDO:0008371	"DOID:0060256"
MONDO:0008371	"UMLS:C3714534"
MONDO:0008371	"Orphanet:79145"
MONDO:1011096	"OMIA:001243-9541"
MONDO:0019500	"Orphanet:883"
MONDO:0019500	"GARD:18711"
MONDO:0019500	"MedDRA:10043276"
MONDO:0019500	"MESH:D013724"
MONDO:0019500	"SCTID:768937006"
MONDO:0009844	"MESH:C538352"
MONDO:0009844	"UMLS:C1850052"
MONDO:0009844	"GARD:4267"
MONDO:0009844	"Orphanet:2837"
MONDO:0009844	"OMIM:260650"
MONDO:0044996	"UMLS:C1263847"
MONDO:0044996	"SCTID:128128003"
MONDO:0000032	"DOID:0111297"
MONDO:0000032	"OMIMPS:121210"
MONDO:0004319	"DOID:7651"
MONDO:0004319	"NCIT:C40439"
MONDO:0004319	"UMLS:C1518736"
MONDO:0015365	"GARD:19928"
MONDO:0015365	"Orphanet:140474"
MONDO:0016007	"ICD9:760.75"
MONDO:0016007	"UMLS:C0432371"
MONDO:0016007	"Orphanet:1911"
MONDO:0016007	"SCTID:254250002"
MONDO:0016007	"GARD:1413"
MONDO:0007718	"UMLS:C1840646"
MONDO:0007718	"MESH:C564190"
MONDO:0007718	"OMIM:142330"
MONDO:0007718	"DOID:0111366"
MONDO:0009773	"SCTID:403762003"
MONDO:0009773	"OMIM:257980"
MONDO:0009773	"MESH:C537742"
MONDO:0009773	"UMLS:C0796093"
MONDO:0009773	"GARD:4054"
MONDO:0009773	"Orphanet:2721"
MONDO:0017565	"GARD:21228"
MONDO:0017565	"Orphanet:295241"
MONDO:0006655	"UMLS:C0003505"
MONDO:0006655	"MedDRA:10057454"
MONDO:0006655	"DOID:5232"
MONDO:0006655	"MESH:D001023"
MONDO:0018076	"ICD9:017.96"
MONDO:0018076	"ICD10CM:A15-A19"
MONDO:0018076	"NORD:1801"
MONDO:0018076	"MESH:D014376"
MONDO:0018076	"NCIT:C3423"
MONDO:0018076	"ICD9:017.94"
MONDO:0018076	"ICD9:017.92"
MONDO:0018076	"Orphanet:3389"
MONDO:0018076	"MedDRA:10044755"
MONDO:0018076	"DOID:399"
MONDO:0018076	"GARD:7827"
MONDO:0018076	"SCTID:56717001"
MONDO:0018076	"ICD9:017.90"
MONDO:0018076	"UMLS:C0041296"
MONDO:0010081	"OMIM:271950"
MONDO:0010081	"GARD:18242"
MONDO:0010081	"MESH:C564793"
MONDO:0013539	"MESH:C565439"
MONDO:0013539	"UMLS:C3279662"
MONDO:0013539	"Orphanet:79507"
MONDO:0013539	"GARD:16725"
MONDO:0013539	"OMIM:614037"
MONDO:0013539	"SCTID:717185008"
MONDO:0002243	"NCIT:C115221"
MONDO:0002243	"MESH:D006474"
MONDO:0002243	"DOID:2213"
MONDO:0002243	"ICD9:287.9"
MONDO:0001473	"SCTID:111565003"
MONDO:0001473	"ICD9:255.6"
MONDO:0001473	"UMLS:C0154206"
MONDO:0001473	"DOID:12257"
MONDO:0018943	"ICD9:359.89"
MONDO:0018943	"HP:0003715"
MONDO:0018943	"Orphanet:593"
MONDO:0018943	"icd11.foundation:125656853"
MONDO:0018943	"NCIT:C83009"
MONDO:0018943	"SCTID:699269005"
MONDO:0018943	"OMIMPS:601419"
MONDO:0018943	"GARD:10529"
MONDO:0018943	"MESH:C580316"
MONDO:0018943	"UMLS:C2678065"
MONDO:0018943	"DOID:0080307"
MONDO:0008707	"UMLS:C1860166"
MONDO:0008707	"SCTID:720414005"
MONDO:0008707	"Orphanet:958"
MONDO:0008707	"MESH:C535665"
MONDO:0008707	"GARD:480"
MONDO:0008707	"OMIM:200980"
MONDO:0015248	"Orphanet:1184"
MONDO:0015248	"GARD:2287"
MONDO:0015248	"UMLS:C4751230"
MONDO:0017880	"ICD10CM:A92.4"
MONDO:0017880	"Orphanet:319251"
MONDO:0017880	"DOID:1328"
MONDO:0017880	"NCIT:C128419"
MONDO:0017880	"MESH:D012295"
MONDO:0017880	"icd11.foundation:854137188"
MONDO:0017880	"MedDRA:10039143"
MONDO:0017880	"UMLS:C0035613"
MONDO:0017880	"SCTID:402917003"
MONDO:0017880	"GARD:21416"
MONDO:0030819	"OMIM:619879"
MONDO:0011155	"MESH:C566617"
MONDO:0011155	"UMLS:C1866139"
MONDO:0011155	"OMIM:601846"
MONDO:0002289	"DOID:240"
MONDO:0002289	"MESH:D007499"
MONDO:0002289	"NCIT:C34737"
MONDO:0002289	"UMLS:C0022078"
MONDO:0002289	"SCTID:85478004"
MONDO:0000912	"GARD:22585"
MONDO:0000912	"DOID:0110507"
MONDO:0000912	"UMLS:C1833319"
MONDO:0000912	"OMIM:600792"
MONDO:0000912	"MESH:C563444"
MONDO:0016951	"GARD:20871"
MONDO:0016951	"Orphanet:262812"
MONDO:0013702	"GARD:22555"
MONDO:0013702	"DOID:0081193"
MONDO:0013702	"UMLS:C3280538"
MONDO:0013702	"OMIM:614340"
MONDO:0958332	"OMIM:620775"
MONDO:0019323	"EFO:0008603"
MONDO:0019323	"Orphanet:79480"
MONDO:0019323	"ICD10CM:L10.4"
MONDO:0019323	"GARD:19022"
MONDO:0019323	"UMLS:C0263312"
MONDO:0019323	"SCTID:36739006"
MONDO:0019323	"MedDRA:10058917"
MONDO:0019323	"NANDO:1200233"
MONDO:0002875	"ICD10CM:B85-B89"
MONDO:0002875	"DOID:4110"
MONDO:0002875	"UMLS:C0013578"
MONDO:0002875	"MESH:D004478"
MONDO:0007387	"ICD9:759.89"
MONDO:0007387	"OMIM:122470"
MONDO:0007387	"DOID:0080505"
MONDO:0007387	"UMLS:C4551851"
MONDO:0007387	"SCTID:40354009"
MONDO:0000461	"DOID:0050810"
MONDO:0000461	"SCTID:49607006"
MONDO:0000461	"MESH:C531633"
MONDO:0006364	"UMLS:C1709507"
MONDO:0006364	"NCIT:C45661"
MONDO:0006364	"EFO:1000469"
MONDO:0014809	"GARD:17899"
MONDO:0014809	"OMIM:616871"
MONDO:0014809	"Orphanet:488647"
MONDO:0014993	"OMIM:617258"
MONDO:0014993	"UMLS:C4310645"
MONDO:0014993	"DOID:0080308"
MONDO:0019377	"Orphanet:83482"
MONDO:0019377	"GARD:19040"
MONDO:0030293	"OMIM:619361"
MONDO:0001863	"ICD10CM:Q25.2"
MONDO:0001863	"SCTID:204431007"
MONDO:0001863	"DOID:14037"
MONDO:0001863	"ICD9:747.22"
MONDO:0010998	"MESH:C535742"
MONDO:0010998	"GARD:9827"
MONDO:0010998	"DOID:0080556"
MONDO:0010998	"UMLS:C1832736"
MONDO:0010998	"Orphanet:79321"
MONDO:0010998	"OMIM:601110"
MONDO:0010998	"SCTID:720976009"
MONDO:0010998	"NCIT:C126870"
MONDO:0004047	"UMLS:C0345676"
MONDO:0004047	"NCIT:C6792"
MONDO:0004047	"DOID:6947"
MONDO:0004047	"SCTID:126679002"
MONDO:0006247	"DOID:5621"
MONDO:0006247	"GARD:19441"
MONDO:0006247	"Orphanet:98287"
MONDO:0006247	"EFO:1000297"
MONDO:0006247	"UMLS:C1334030"
MONDO:0006247	"NCIT:C9294"
MONDO:0010599	"UMLS:C1844406"
MONDO:0010599	"OMIM:306300"
MONDO:0010599	"MESH:C537294"
MONDO:0009361	"UMLS:C0431355"
MONDO:0009361	"OMIM:236635"
MONDO:0020664	"EFO:0000705"
MONDO:0020664	"NCIT:C27263"
MONDO:0010835	"Orphanet:2988"
MONDO:0010835	"UMLS:C1838562"
MONDO:0010835	"GARD:4568"
MONDO:0010835	"MESH:C535831"
MONDO:0010835	"OMIM:600159"
MONDO:0010835	"SCTID:719256004"
MONDO:0001969	"DOID:14449"
MONDO:0001969	"MESH:D006060"
MONDO:0001969	"UMLS:C0018055"
MONDO:0001969	"GARD:2539"
MONDO:0001969	"SCTID:83579008"
MONDO:0001969	"NANDO:2200388"
MONDO:0000715	"DOID:0060219"
MONDO:0016398	"Orphanet:225686"
MONDO:0016398	"GARD:20551"
MONDO:0001746	"UMLS:C0029128"
MONDO:0001746	"DOID:13561"
MONDO:0001746	"MESH:D015594"
MONDO:0001746	"SCTID:33629003"
MONDO:0001746	"ICD9:377.21"
MONDO:0007649	"OMIM:137220"
MONDO:0004860	"ICD9:379.24"
MONDO:0004860	"DOID:9720"
MONDO:0009740	"Orphanet:2673"
MONDO:0009740	"MESH:C537388"
MONDO:0009740	"GARD:3964"
MONDO:0009740	"UMLS:C0796088"
MONDO:0009740	"SCTID:725908007"
MONDO:0009740	"OMIM:256690"
MONDO:0017754	"Orphanet:309813"
MONDO:0017754	"GARD:21346"
MONDO:0017754	"ICD10CM:E80.4"
MONDO:0017754	"SCTID:403832004"
MONDO:0032890	"OMIM:618733"
MONDO:0015480	"Orphanet:155884"
MONDO:0015480	"GARD:19977"
MONDO:0015480	"SCTID:763132003"
MONDO:0012470	"UMLS:C1853195"
MONDO:0012470	"GARD:15478"
MONDO:0012470	"MESH:C565201"
MONDO:0012470	"OMIM:610321"
MONDO:0002350	"OMIMPS:256300"
MONDO:0002350	"DOID:2590"
MONDO:0002350	"SCTID:48796009"
MONDO:0002350	"NCIT:C35337"
MONDO:0002350	"UMLS:C3501848"
MONDO:0032796	"OMIM:618523"
MONDO:0032796	"DOID:0080596"
MONDO:0024622	"DOID:0080524"
MONDO:0024622	"NCIT:C27380"
MONDO:0008981	"Orphanet:1313"
MONDO:0008981	"MESH:C535357"
MONDO:0008981	"GARD:1313"
MONDO:0008981	"UMLS:C1859092"
MONDO:0008981	"OMIM:215480"
MONDO:0008981	"SCTID:724228005"
MONDO:0009623	"UMLS:C0398791"
MONDO:0009623	"MedDRA:10067857"
MONDO:0009623	"SCTID:234638009"
MONDO:0009623	"Orphanet:647"
MONDO:0009623	"NANDO:2200706"
MONDO:0009623	"NCIT:C4692"
MONDO:0009623	"OMIM:251260"
MONDO:0009623	"GARD:3904"
MONDO:0009623	"MESH:D049932"
MONDO:0009623	"DOID:7400"
MONDO:0009623	"NANDO:1200332"
MONDO:0044270	"OMIM:601816"
MONDO:0003279	"DOID:5104"
MONDO:0003279	"NCIT:C27617"
MONDO:0003279	"SCTID:33793000"
MONDO:0003279	"UMLS:C0392041"
MONDO:0017637	"GARD:21263"
MONDO:0017637	"Orphanet:306679"
MONDO:0002478	"UMLS:C1321220"
MONDO:0002478	"DOID:2996"
MONDO:0002478	"NCIT:C5241"
MONDO:0021453	"NCIT:C3624"
MONDO:0021453	"UMLS:C0154027"
MONDO:0021453	"ICD9:224.5"
MONDO:0021453	"SCTID:92321003"
MONDO:0024505	"UMLS:C1290853"
MONDO:0024505	"SCTID:123946008"
MONDO:0020256	"GARD:19545"
MONDO:0020256	"Orphanet:98686"
MONDO:0008176	"UMLS:C4085252"
MONDO:0008176	"DOID:0081366"
MONDO:0008176	"OMIM:167250"
MONDO:0017167	"Orphanet:276145"
MONDO:0017167	"GARD:21043"
MONDO:0035651	"GARD:22366"
MONDO:0035651	"Orphanet:589856"
MONDO:0018241	"Orphanet:365563"
MONDO:0018241	"GARD:21578"
MONDO:0015855	"GARD:9489"
MONDO:0015855	"OMIMPS:113700"
MONDO:0015855	"Orphanet:180188"
MONDO:0001518	"SCTID:20828000"
MONDO:0001518	"UMLS:C0155190"
MONDO:0001518	"DOID:12395"
MONDO:0001518	"ICD9:374.03"
MONDO:0002549	"DOID:3197"
MONDO:0002549	"NCIT:C5434"
MONDO:0002549	"UMLS:C1335928"
MONDO:0022894	"GARD:1588"
MONDO:0016604	"Orphanet:2476"
MONDO:0016604	"GARD:3438"
MONDO:0013704	"OMIM:614342"
MONDO:0013704	"GARD:22557"
MONDO:0013704	"DOID:0081195"
MONDO:0013704	"UMLS:C3280540"
MONDO:0007237	"GARD:9450"
MONDO:0007237	"ICD10CM:N62"
MONDO:0007237	"UMLS:C0405471"
MONDO:0007237	"MESH:C536821"
MONDO:0007237	"Orphanet:180176"
MONDO:0007237	"OMIM:113670"
MONDO:0018804	"Orphanet:480491"
MONDO:0018804	"GARD:21972"
MONDO:0005925	"UMLS:C0036969"
MONDO:0005925	"EFO:0007449"
MONDO:0005925	"MESH:D012766"
MONDO:0044660	"UMLS:C3553418"
MONDO:0044660	"OMIM:614674"
MONDO:0044660	"GARD:22017"
MONDO:0044660	"Orphanet:498251"
MONDO:0011829	"DOID:0070238"
MONDO:0011829	"OMIM:607426"
MONDO:0011829	"GARD:18378"
MONDO:0011829	"UMLS:C3551954"
MONDO:0011320	"UMLS:C1863881"
MONDO:0011320	"Orphanet:3268"
MONDO:0011320	"OMIM:603438"
MONDO:0011320	"GARD:394"
MONDO:0002959	"ICD10CM:M54.1"
MONDO:0002959	"SCTID:72274001"
MONDO:0002959	"UMLS:C0700594"
MONDO:0002959	"DOID:4306"
MONDO:0002959	"MESH:D011843"
MONDO:0005197	"NCIT:C3412"
MONDO:0005197	"Orphanet:100100"
MONDO:0005197	"ONCOTREE:THYMUS"
MONDO:0005197	"SCTID:127231009"
MONDO:0005197	"ICD9:239.89"
MONDO:0005197	"GARD:19767"
MONDO:0005197	"UMLS:C3714644"
MONDO:0005197	"EFO:0002626"
MONDO:0054761	"GARD:16268"
MONDO:0054761	"OMIM:617914"
MONDO:0005854	"MESH:D008947"
MONDO:0005854	"SCTID:398049005"
MONDO:0005854	"Orphanet:809"
MONDO:0005854	"MedDRA:10027754"
MONDO:0005854	"NCIT:C84892"
MONDO:0005854	"GARD:7051"
MONDO:0005854	"NANDO:2200430"
MONDO:0005854	"NORD:1451"
MONDO:0005854	"DOID:3492"
MONDO:0005854	"NANDO:1200278"
MONDO:0005854	"icd11.foundation:891652224"
MONDO:0005854	"EFO:0007374"
MONDO:0005854	"UMLS:C0026272"
MONDO:0003153	"NCIT:C9091"
MONDO:0003153	"DOID:4813"
MONDO:0003153	"UMLS:C0278873"
MONDO:0026141	"GARD:20258"
MONDO:0026141	"Orphanet:182734"
MONDO:0017388	"Orphanet:293208"
MONDO:0017388	"NORD:1957"
MONDO:0017388	"GARD:12308"
MONDO:0017388	"icd11.foundation:1666443751"
MONDO:0002736	"DOID:3693"
MONDO:0002736	"NCIT:C27416"
MONDO:0002736	"UMLS:C1332248"
MONDO:0000307	"DOID:0050291"
MONDO:0016470	"MESH:C565178"
MONDO:0016470	"Orphanet:230857"
MONDO:0016470	"OMIMPS:619115"
MONDO:0016470	"GARD:17156"
MONDO:0019987	"Orphanet:97556"
MONDO:0013460	"UMLS:C3151433"
MONDO:0013460	"OMIM:613849"
MONDO:0013460	"GARD:15722"
MONDO:0013460	"DOID:0110348"
MONDO:0003340	"ICDO:8711/3"
MONDO:0003340	"ONCOTREE:MGST"
MONDO:0003340	"DOID:5233"
MONDO:0003340	"UMLS:C1266111"
MONDO:0003340	"NCIT:C4221"
MONDO:0003340	"ICDO:8710/3"
MONDO:0008584	"OMIM:189700"
MONDO:0008584	"MESH:C566043"
MONDO:0008584	"UMLS:C1861044"
MONDO:0013139	"GARD:15616"
MONDO:0013139	"DOID:0112131"
MONDO:0013139	"OMIM:613107"
MONDO:0013139	"UMLS:C2751288"
MONDO:0013139	"MESH:C567748"
MONDO:0014276	"GARD:17046"
MONDO:0014276	"SCTID:725135004"
MONDO:0014276	"DOID:0060018"
MONDO:0014276	"DOID:0111973"
MONDO:0014276	"OMIM:615607"
MONDO:0014276	"Orphanet:169082"
MONDO:0014276	"UMLS:C3810107"
MONDO:0007970	"NANDO:2201364"
MONDO:0007970	"NORD:1431"
MONDO:0007970	"NCIT:C84887"
MONDO:0007970	"SCTID:44697002"
MONDO:0007970	"MedDRA:10050284"
MONDO:0007970	"MESH:D008557"
MONDO:0007970	"OMIM:155950"
MONDO:0007970	"GARD:9474"
MONDO:0007970	"DOID:4253"
MONDO:0007970	"ICD9:756.89"
MONDO:0007970	"Orphanet:2485"
MONDO:0007970	"UMLS:C3149631"
MONDO:0010764	"OMIM:400043"
MONDO:0010764	"DOID:0111759"
MONDO:0010764	"UMLS:C3888076"
MONDO:0012964	"Orphanet:1596"
MONDO:0012964	"MESH:C567232"
MONDO:0012964	"OMIM:612626"
MONDO:0012964	"GARD:16572"
MONDO:0012964	"UMLS:C2675463"
MONDO:0012964	"SCTID:766050000"
MONDO:0012964	"DOID:0060397"
MONDO:0011710	"UMLS:C1847614"
MONDO:0011710	"OMIM:606711"
MONDO:0018627	"Orphanet:443287"
MONDO:0018627	"GARD:21856"
MONDO:0032740	"DOID:0111638"
MONDO:0032740	"OMIM:618422"
MONDO:0032740	"GARD:22660"
MONDO:0858921	"NCIT:C165671"
MONDO:0858921	"DOID:0081249"
MONDO:0003468	"NCIT:C4279"
MONDO:0003468	"ICDO:9043/3"
MONDO:0003468	"UMLS:C0334507"
MONDO:0003468	"DOID:5492"
MONDO:0037252	"ICDO:8600/0"
MONDO:0037252	"NCIT:C3405"
MONDO:0037252	"MESH:D013798"
MONDO:0036482	"OMIM:617871"
MONDO:0036482	"DOID:0080292"
MONDO:0036482	"UMLS:C4693443"
MONDO:0019072	"UMLS:C0008372"
MONDO:0019072	"MESH:D002780"
MONDO:0019072	"DOID:1852"
MONDO:0019072	"SCTID:235888006"
MONDO:0010291	"OMIM:300274"
MONDO:0020119	"OMIMPS:309510"
MONDO:0020119	"Orphanet:98464"
MONDO:0020119	"DOID:0060309"
MONDO:0015458	"GARD:12487"
MONDO:0015458	"Orphanet:1495"
MONDO:0015458	"SCTID:722455002"
MONDO:0015458	"UMLS:C4302530"
MONDO:0009166	"UMLS:C1856974"
MONDO:0009166	"OMIM:225753"
MONDO:0009166	"GARD:343"
MONDO:0009166	"MESH:C536716"
MONDO:0009166	"SCTID:718608006"
MONDO:0009166	"Orphanet:166063"
MONDO:0009166	"DOID:0060273"
MONDO:1011111	"OMIA:000243-9796"
MONDO:0011693	"OMIM:606657"
MONDO:0000128	"NORD:1182"
MONDO:0000128	"SCTID:128207002"
MONDO:0000128	"MESH:D056768"
MONDO:0000128	"UMLS:C5200933"
MONDO:0000128	"OMIMPS:256850"
MONDO:0000128	"NCIT:C84728"
MONDO:0000128	"ICD9:349.89"
MONDO:0001686	"ICD9:365.02"
MONDO:0001686	"DOID:13327"
MONDO:0002328	"ICD10CM:D18.02"
MONDO:0002328	"ICD9:228.02"
MONDO:0002328	"UMLS:C0154050"
MONDO:0002328	"NCIT:C3633"
MONDO:0002328	"DOID:2517"
MONDO:0002328	"SCTID:93468003"
MONDO:0003886	"DOID:6468"
MONDO:0003886	"NCIT:C8979"
MONDO:0003886	"UMLS:C1377844"
MONDO:0007603	"DOID:11042"
MONDO:0007603	"Orphanet:47612"
MONDO:0007603	"UMLS:C0015773"
MONDO:0007603	"GARD:8234"
MONDO:0007603	"EFO:0007269"
MONDO:0007603	"MedDRA:10016386"
MONDO:0007603	"NORD:1135"
MONDO:0007603	"OMIM:134750"
MONDO:0007603	"ICD9:714.1"
MONDO:0007603	"NCIT:C84712"
MONDO:0007603	"SCTID:57160007"
MONDO:0007603	"MESH:D005258"
MONDO:0008959	"GARD:1233"
MONDO:0008959	"OMIM:214350"
MONDO:0008959	"Orphanet:1401"
MONDO:0008959	"UMLS:C0406733"
MONDO:0008959	"SCTID:239037001"
MONDO:0008959	"MESH:C538074"
MONDO:0013872	"OMIM:614731"
MONDO:0013872	"GARD:15839"
MONDO:0013872	"UMLS:C3539120"
MONDO:0859355	"OMIM:620199"
MONDO:0859355	"DOID:0070510"
MONDO:0021108	"MESH:D008581"
MONDO:0021108	"NCIT:C26828"
MONDO:0021108	"SCTID:7180009"
MONDO:0021108	"ICD9:322.9"
MONDO:0012819	"DOID:1837"
MONDO:0012819	"MedDRA:10012671"
MONDO:0012819	"ICD9:250.10"
MONDO:0012819	"MESH:D016883"
MONDO:0012819	"ICD9:250.1"
MONDO:0012819	"EFO:1000897"
MONDO:0012819	"UMLS:C0011880"
MONDO:0012819	"SCTID:420422005"
MONDO:0016062	"Orphanet:2006"
MONDO:0016062	"SCTID:723383005"
MONDO:0016062	"GARD:18756"
MONDO:0019579	"SCTID:717258005"
MONDO:0019579	"UMLS:C4273967"
MONDO:0019579	"Orphanet:90394"
MONDO:0019579	"GARD:19138"
MONDO:0024507	"SCTID:253231007"
MONDO:0024507	"DOID:0070532"
MONDO:0024507	"OMIM:106210"
MONDO:0000284	"DOID:0050201"
MONDO:0000284	"UMLS:C0242993"
MONDO:0006844	"MESH:D008275"
MONDO:0006844	"UMLS:C0024473"
MONDO:0006844	"SCTID:238118002"
MONDO:0006844	"EFO:1001029"
MONDO:0006844	"ICD10CM:E61.2"
MONDO:0006844	"MedDRA:10025433"
MONDO:0100220	"GARD:18298"
MONDO:0100220	"OMIM:619013"
MONDO:0017332	"Orphanet:289478"
MONDO:0017332	"GARD:21139"
MONDO:0017332	"UMLS:C5191642"
MONDO:0008213	"SCTID:391987005"
MONDO:0008213	"MESH:D005660"
MONDO:0008213	"OMIM:169300"
MONDO:0008213	"ICD9:754.81"
MONDO:0008213	"HP:0000767"
MONDO:0005927	"UMLS:C0949804"
MONDO:0005927	"EFO:0007451"
MONDO:0005927	"MESH:D027601"
MONDO:0040998	"SCTID:197718007"
MONDO:0040998	"UMLS:C1260911"
MONDO:0005704	"UMLS:C0085308"
MONDO:0005704	"MESH:D016770"
MONDO:0009446	"GARD:4641"
MONDO:0009446	"UMLS:C1855787"
MONDO:0009446	"OMIM:242530"
MONDO:0009446	"Orphanet:2278"
MONDO:0009446	"MESH:C536274"
MONDO:0007402	"OMIM:123320"
MONDO:0010543	"SCTID:297231002"
MONDO:0010543	"NCIT:C84585"
MONDO:0010543	"Orphanet:111"
MONDO:0010543	"MESH:D056889"
MONDO:0010543	"UMLS:C0574083"
MONDO:0010543	"DOID:0050476"
MONDO:0010543	"NANDO:1200991"
MONDO:0010543	"ICD10CM:E78.71"
MONDO:0010543	"NORD:840"
MONDO:0010543	"OMIM:302060"
MONDO:0010543	"NANDO:2200751"
MONDO:0010543	"GARD:5890"
MONDO:0015007	"Orphanet:521390"
MONDO:0015007	"GARD:17957"
MONDO:0015007	"OMIM:617296"
MONDO:0015007	"UMLS:C4284592"
MONDO:0002738	"UMLS:C0271432"
MONDO:0002738	"DOID:3697"
MONDO:0002738	"ICD9:381.0"
MONDO:0002738	"SCTID:359609001"
MONDO:0002738	"ICD9:381.00"
MONDO:0002738	"UMLS:C2939185"
MONDO:0015374	"Orphanet:140989"
MONDO:0015374	"MESH:D020293"
MONDO:0015374	"MESH:C537295"
MONDO:0015374	"GARD:8703"
MONDO:0014465	"DOID:0110624"
MONDO:0014465	"GARD:16052"
MONDO:0014465	"OMIM:616037"
MONDO:0014465	"UMLS:C4015016"
MONDO:0016320	"GARD:20515"
MONDO:0016320	"Orphanet:217454"
MONDO:0005058	"SCTID:443719001"
MONDO:0005058	"NORD:1356"
MONDO:0005058	"GARD:6880"
MONDO:0005058	"NANDO:2200064"
MONDO:0005058	"DOID:1967"
MONDO:0005058	"ICD9:171.9"
MONDO:0005058	"MESH:D007890"
MONDO:0005058	"Orphanet:64720"
MONDO:0005058	"ONCOTREE:LMS"
MONDO:0005058	"EFO:0000564"
MONDO:0005058	"ICDO:8890/3"
MONDO:0005058	"UMLS:C0023269"
MONDO:0005058	"MedDRA:10024189"
MONDO:0005058	"NCIT:C3158"
MONDO:0011281	"NANDO:1201056"
MONDO:0011281	"GARD:18210"
MONDO:0011281	"DOID:0110667"
MONDO:0011281	"UMLS:C1864233"
MONDO:0011281	"MESH:C566415"
MONDO:0011281	"NCIT:C129304"
MONDO:0011281	"OMIM:603034"
MONDO:0001161	"NCIT:C92631"
MONDO:0001161	"ICD9:301.2"
MONDO:0001161	"SCTID:52954000"
MONDO:0001161	"ICD9:301.20"
MONDO:0001161	"MESH:D012557"
MONDO:0001161	"ICD10CM:F60.1"
MONDO:0001161	"DOID:10936"
MONDO:0002901	"DOID:4176"
MONDO:0002901	"UMLS:C0005806"
MONDO:0002901	"CSP:0440-3703"
MONDO:0008434	"NCIT:C75469"
MONDO:0008434	"OMIM:182290"
MONDO:0008434	"DECIPHER:8"
MONDO:0008434	"ICD9:758.33"
MONDO:0008434	"GARD:8197"
MONDO:0008434	"NANDO:2200954"
MONDO:0008434	"NANDO:1200687"
MONDO:0008434	"DOID:0060768"
MONDO:0008434	"MESH:D058496"
MONDO:0008434	"UMLS:C0795864"
MONDO:0008434	"NORD:1725"
MONDO:0008434	"SCTID:401315004"
MONDO:0008434	"Orphanet:819"
MONDO:0012097	"UMLS:C1837549"
MONDO:0012097	"DOID:0112362"
MONDO:0012097	"GARD:9703"
MONDO:0012097	"OMIM:608681"
MONDO:0016448	"GARD:20588"
MONDO:0016448	"SCTID:764105002"
MONDO:0016448	"Orphanet:228293"
MONDO:0020287	"GARD:19553"
MONDO:0020287	"Orphanet:98719"
MONDO:0011125	"OMIM:601675"
MONDO:0011125	"NCIT:C156433"
MONDO:0011125	"GARD:5270"
MONDO:0011125	"Orphanet:670"
MONDO:0011125	"DOID:0111873"
MONDO:0024878	"UMLS:C0085668"
MONDO:0024878	"NCIT:C36310"
MONDO:0012683	"OMIM:611523"
MONDO:0012683	"MESH:C548074"
MONDO:0012683	"UMLS:C1969084"
MONDO:0012683	"Orphanet:166073"
MONDO:0012683	"SCTID:718606005"
MONDO:0012683	"DOID:0060275"
MONDO:0012683	"GARD:10710"
MONDO:0060596	"GARD:18513"
MONDO:0060596	"OMIM:617755"
MONDO:0060596	"UMLS:C4540327"
MONDO:0060596	"DOID:0070514"
MONDO:0003318	"NCIT:C9149"
MONDO:0003318	"UMLS:C0279611"
MONDO:0003318	"DOID:5179"
MONDO:0009836	"UMLS:C1850080"
MONDO:0009836	"OMIM:260480"
MONDO:0009836	"MESH:C564906"
MONDO:0013304	"DOID:0060574"
MONDO:0013304	"Orphanet:166081"
MONDO:0013304	"MESH:D056728"
MONDO:0013304	"GARD:17020"
MONDO:0013304	"SCTID:128107007"
MONDO:0013304	"OMIM:613554"
MONDO:0013304	"UMLS:C1264040"
MONDO:0014862	"GARD:18310"
MONDO:0014862	"UMLS:C4310767"
MONDO:0014862	"DOID:0081361"
MONDO:0014862	"OMIM:617008"
MONDO:0017052	"NANDO:2201079"
MONDO:0017052	"SCTID:405287008"
MONDO:0017052	"GARD:17264"
MONDO:0017052	"Orphanet:268162"
MONDO:0958324	"OMIM:620755"
MONDO:0009016	"MESH:C562399"
MONDO:0009016	"UMLS:C0155120"
MONDO:0009016	"SCTID:35055000"
MONDO:0009016	"NCIT:C118765"
MONDO:0009016	"ICD9:371.43"
MONDO:0009016	"OMIM:217500"
MONDO:0009016	"DOID:11164"
MONDO:0021276	"UMLS:C1332641"
MONDO:0021276	"SCTID:448147005"
MONDO:0021276	"ICD9:210.4"
MONDO:0021276	"NCIT:C5819"
MONDO:0008903	"OMIM:211980"
MONDO:0008903	"NCIT:C7377"
MONDO:0008903	"ICD9:162.8"
MONDO:0008903	"ICD9:162.9"
MONDO:0008903	"ICD9:162.4"
MONDO:0008903	"DOID:1324"
MONDO:0008903	"SCTID:363358000"
MONDO:0008903	"ICD9:162.5"
MONDO:0008903	"ICD9:162.3"
MONDO:0010113	"OMIM:273600"
MONDO:0012566	"OMIM:610836"
MONDO:0060783	"UMLS:C4329672"
MONDO:0060783	"NCIT:C131423"
