mondo_id	xref_id	source_id	source_medgen_id	mapping_predicate
MONDO:0001585	MEDGEN:507771		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001191	MEDGEN:507813		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0002255	MEDGEN:507825		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018182	MEDGEN:507838		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001391	MEDGEN:507841		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001877	MEDGEN:507846		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0000263	MEDGEN:507907		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0004932	MEDGEN:507917		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0006570	MEDGEN:507920		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016769	MEDGEN:507921		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001401	MEDGEN:507933		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0024227	MEDGEN:507949		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0020568	MEDGEN:507962		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0000301	MEDGEN:507965		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017628	MEDGEN:507970		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0024616	MEDGEN:507971		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0000944	MEDGEN:507994		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0021562	MEDGEN:508000		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001225	MEDGEN:508001		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0002312	MEDGEN:508004		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0003471	MEDGEN:508022		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0003482	MEDGEN:508023		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0041182	MEDGEN:508043		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0021677	MEDGEN:508062		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0700045	MEDGEN:508074		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001172	MEDGEN:508106		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0021783	MEDGEN:508129		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0024481	MEDGEN:508145		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001461	MEDGEN:508197		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0000245	MEDGEN:508199		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0021925	MEDGEN:508208		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001639	MEDGEN:508256		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0003648	MEDGEN:508258		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0000739	MEDGEN:508266		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001497	MEDGEN:508280		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017876	MEDGEN:508283		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0004767	MEDGEN:508285		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0004862	MEDGEN:508292		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0000496	MEDGEN:508360		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0004812	MEDGEN:508387		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0004925	MEDGEN:508388		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0006526	MEDGEN:508394		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019976	MEDGEN:508441		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001594	MEDGEN:508442		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0004778	MEDGEN:508448		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018015	MEDGEN:508453		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0056796	MEDGEN:508456		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001051	MEDGEN:508459		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016126	MEDGEN:508472		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0100481	MEDGEN:508753		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0000749	MEDGEN:508760		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001860	MEDGEN:508764		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0000494	MEDGEN:508798		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001787	MEDGEN:508812		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001038	MEDGEN:508831		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017815	MEDGEN:508833		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0100010	MEDGEN:508839		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001620	MEDGEN:508863		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0020533	MEDGEN:508864		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0004677	MEDGEN:508865		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0044346	MEDGEN:508866		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017282	MEDGEN:508867		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0004662	MEDGEN:508869		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001601	MEDGEN:508870		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001460	MEDGEN:508873		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0004762	MEDGEN:508874		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001887	MEDGEN:508875		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0022205	MEDGEN:508876		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001629	MEDGEN:508877		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0022208	MEDGEN:508879		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0003940	MEDGEN:508880		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0006565	MEDGEN:508884		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001798	MEDGEN:508885		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0005728	MEDGEN:508886		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001492	MEDGEN:508888		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001302	MEDGEN:508889		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001049	MEDGEN:508890		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0004549	MEDGEN:508891		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001643	MEDGEN:508900		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001553	MEDGEN:508901		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0004772	MEDGEN:508902		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001428	MEDGEN:508908		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001079	MEDGEN:508909		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001274	MEDGEN:508910		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0004759	MEDGEN:508916		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001022	MEDGEN:508918		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001021	MEDGEN:508919		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001364	MEDGEN:508921		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001831	MEDGEN:508922		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001329	MEDGEN:508923		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001211	MEDGEN:508924		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0000926	MEDGEN:508925		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001296	MEDGEN:508926		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0004894	MEDGEN:508927		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0002152	MEDGEN:508928		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001143	MEDGEN:508935		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0006534	MEDGEN:508939		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017560	MEDGEN:508941		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001954	MEDGEN:508947		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001848	MEDGEN:508950		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0004644	MEDGEN:508955		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017735	MEDGEN:509030		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001579	MEDGEN:509034		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0004859	MEDGEN:509035		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0020359	MEDGEN:509041		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0000987	MEDGEN:509042		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0004813	MEDGEN:509067		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0004272	MEDGEN:509075		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0004517	MEDGEN:509076		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001537	MEDGEN:509077		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0004189	MEDGEN:509082		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001413	MEDGEN:509087		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001665	MEDGEN:509089		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0041259	MEDGEN:509091		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001682	MEDGEN:509092		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001681	MEDGEN:509093		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0003231	MEDGEN:509107		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0004616	MEDGEN:509122		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0006619	MEDGEN:509133		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001137	MEDGEN:509134		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0005651	MEDGEN:509153		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001944	MEDGEN:509155		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0000937	MEDGEN:509177		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001777	MEDGEN:509193		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001838	MEDGEN:509194		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001125	MEDGEN:509195		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0000222	MEDGEN:509196		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001080	MEDGEN:509197		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0004264	MEDGEN:509198		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0002022	MEDGEN:5092		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001025	MEDGEN:509202		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0002029	MEDGEN:509203		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001575	MEDGEN:509205		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0004774	MEDGEN:509207		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0004853	MEDGEN:509208		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0004852	MEDGEN:509209		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0041903	MEDGEN:509210		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001719	MEDGEN:509211		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001640	MEDGEN:509212		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0040925	MEDGEN:509217		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001699	MEDGEN:509222		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001471	MEDGEN:509239		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001263	MEDGEN:509240		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0000981	MEDGEN:509241		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001215	MEDGEN:509242		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019036	MEDGEN:509253		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0004615	MEDGEN:509265		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0004727	MEDGEN:509267		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0004682	MEDGEN:509268		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0004690	MEDGEN:509269		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0004642	MEDGEN:509270		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0004607	MEDGEN:509271		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0004637	MEDGEN:509278		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0004685	MEDGEN:509279		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001063	MEDGEN:509280		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001061	MEDGEN:509281		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001062	MEDGEN:509282		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0000954	MEDGEN:509288		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0002357	MEDGEN:509289		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0002361	MEDGEN:509290		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001462	MEDGEN:509291		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001464	MEDGEN:509292		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0002238	MEDGEN:509293		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001463	MEDGEN:509294		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0000405	MEDGEN:509296		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001691	MEDGEN:509306		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0002811	MEDGEN:509307		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001861	MEDGEN:509310		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001862	MEDGEN:509311		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0002972	MEDGEN:509314		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0000953	MEDGEN:509319		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001805	MEDGEN:509323		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0002067	MEDGEN:509324		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0002068	MEDGEN:509325		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0004878	MEDGEN:509326		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001850	MEDGEN:509327		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0002069	MEDGEN:509328		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001350	MEDGEN:509332		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001480	MEDGEN:509335		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001653	MEDGEN:509336		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001388	MEDGEN:509337		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001376	MEDGEN:509339		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001373	MEDGEN:509340		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001372	MEDGEN:509341		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001378	MEDGEN:509342		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001869	MEDGEN:509343		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0002218	MEDGEN:509347		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001952	MEDGEN:509348		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0004151	MEDGEN:509351		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001607	MEDGEN:509467		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001614	MEDGEN:509471		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0002582	MEDGEN:509481		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0021630	MEDGEN:509492		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0021220	MEDGEN:5095		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001664	MEDGEN:509501		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001843	MEDGEN:509502		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001745	MEDGEN:509503		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0004659	MEDGEN:509519		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0002002	MEDGEN:509534		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0003271	MEDGEN:509535		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018992	MEDGEN:509536		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0002239	MEDGEN:509539		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001962	MEDGEN:509540		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001473	MEDGEN:509543		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001889	MEDGEN:509544		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0000226	MEDGEN:509562		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001638	MEDGEN:509568		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001198	MEDGEN:509570		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001485	MEDGEN:509593		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001196	MEDGEN:509600		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001316	MEDGEN:509616		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001015	MEDGEN:509620		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001007	MEDGEN:509621		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001987	MEDGEN:509626		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0002552	MEDGEN:509629		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001295	MEDGEN:509630		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0004618	MEDGEN:509631		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001819	MEDGEN:509636		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001829	MEDGEN:509637		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001544	MEDGEN:509643		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001541	MEDGEN:509644		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001073	MEDGEN:509646		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001765	MEDGEN:509648		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001904	MEDGEN:509649		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017202	MEDGEN:509652		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017203	MEDGEN:509653		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0004861	MEDGEN:509654		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0004884	MEDGEN:509655		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001503	MEDGEN:509656		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001363	MEDGEN:509660		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001523	MEDGEN:509664		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0004578	MEDGEN:509672		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0002303	MEDGEN:509679		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001456	MEDGEN:509685		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001454	MEDGEN:509686		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001453	MEDGEN:509687		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001457	MEDGEN:509689		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001923	MEDGEN:509690		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0002164	MEDGEN:509691		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0004657	MEDGEN:509696		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0004879	MEDGEN:509701		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0004886	MEDGEN:509702		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0004883	MEDGEN:509703		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0004888	MEDGEN:509704		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0004898	MEDGEN:509705		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017210	MEDGEN:509716		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0033810	MEDGEN:509720		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001094	MEDGEN:509733		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001742	MEDGEN:509734		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001817	MEDGEN:509735		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001966	MEDGEN:509736		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001864	MEDGEN:509737		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001205	MEDGEN:509744		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001749	MEDGEN:509748		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001390	MEDGEN:509757		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001565	MEDGEN:509763		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001396	MEDGEN:509764		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001034	MEDGEN:509765		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001037	MEDGEN:509766		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0004918	MEDGEN:509767		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001035	MEDGEN:509768		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001033	MEDGEN:509769		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001032	MEDGEN:509770		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001465	MEDGEN:509771		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001395	MEDGEN:509772		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0003082	MEDGEN:509773		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001760	MEDGEN:509774		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001317	MEDGEN:509775		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001440	MEDGEN:509777		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0004902	MEDGEN:509779		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001694	MEDGEN:509780		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001965	MEDGEN:509781		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001430	MEDGEN:509784		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001368	MEDGEN:509789		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001488	MEDGEN:509790		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0006613	MEDGEN:509791		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001717	MEDGEN:509792		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001716	MEDGEN:509793		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001182	MEDGEN:509794		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001181	MEDGEN:509795		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001310	MEDGEN:509796		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0002449	MEDGEN:509799		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001983	MEDGEN:509800		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001030	MEDGEN:509801		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001950	MEDGEN:509803		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001219	MEDGEN:509805		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001228	MEDGEN:509806		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0004811	MEDGEN:509807		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001685	MEDGEN:509808		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001690	MEDGEN:509809		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0002306	MEDGEN:509810		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001853	MEDGEN:509811		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0004856	MEDGEN:509812		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001723	MEDGEN:509815		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001722	MEDGEN:509816		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001054	MEDGEN:509817		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0000949	MEDGEN:509820		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001178	MEDGEN:509821		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001412	MEDGEN:509822		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0006537	MEDGEN:509823		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001534	MEDGEN:509827		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0004799	MEDGEN:509828		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001813	MEDGEN:509829		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0002137	MEDGEN:509831		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0002136	MEDGEN:509832		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0002138	MEDGEN:509833		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0004718	MEDGEN:509834		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0004706	MEDGEN:509835		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001812	MEDGEN:509836		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001591	MEDGEN:509837		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001636	MEDGEN:509838		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001518	MEDGEN:509839		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001637	MEDGEN:509840		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001695	MEDGEN:509841		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0002042	MEDGEN:509842		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0002044	MEDGEN:509843		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001603	MEDGEN:509844		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001622	MEDGEN:509845		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001623	MEDGEN:509846		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0000941	MEDGEN:509851		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0006561	MEDGEN:509852		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001334	MEDGEN:509853		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0001335	MEDGEN:509854		MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0004800	MEDGEN:509857		MONDO:MEDGEN	MONDO:equivalentTo
