mondo_id	xref_id	source_medgen	source_mondo
MONDO:0007609	UMLS:C4551558	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008944	UMLS:C4551568	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0009032	UMLS:C4551571	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007193	UMLS:C4551595	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007525	UMLS:C4551623	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0024538	UMLS:C4551624	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0009441	UMLS:C4551630	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0000158	UMLS:C4551649	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008226	UMLS:C4551681	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018078	UMLS:C4551687	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0002127	UMLS:C4551691	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0000914	UMLS:C4551768	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0033005	UMLS:C4551772	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0024526	UMLS:C4551773	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008115	UMLS:C4551774	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0800167	UMLS:C4551775	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011001	UMLS:C4551804	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007387	UMLS:C4551851	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0009433	UMLS:C4551854	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008831	UMLS:C4551856	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008653	UMLS:C4551858	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0000355	UMLS:C4551860	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008535	UMLS:C4551861	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0010997	UMLS:C4551863	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008892	UMLS:C4551898	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008164	UMLS:C4551901	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007399	UMLS:C4551902	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0020347	UMLS:C4551910	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008048	UMLS:C4551952	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0012212	UMLS:C4551955	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0024553	UMLS:C4551958	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015027	UMLS:C4551961	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007728	UMLS:C4551962	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011724	UMLS:C4551966	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0014645	UMLS:C4551967	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0010239	UMLS:C4551968	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0000141	UMLS:C4551972	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0024541	UMLS:C4551982	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0024556	UMLS:C4551983	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0014252	UMLS:C4551990	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007138	UMLS:C4551992	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008289	UMLS:C4551998	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0009143	UMLS:C4552001	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008050	UMLS:C4552004	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011565	UMLS:C4552048	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0024534	UMLS:C4552092	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018702	UMLS:C4552543	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016101	UMLS:C4553088	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018408	UMLS:C4553297	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016226	UMLS:C4553954	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0004646	UMLS:C4554531	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0009559	UMLS:C4692584	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0060629	UMLS:C4693325	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0060631	UMLS:C4693347	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0020631	UMLS:C4693362	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0033367	UMLS:C4693367	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0030921	UMLS:C4693371	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0044326	UMLS:C4693376	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0027694	UMLS:C4693381	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0030922	UMLS:C4693389	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0060640	UMLS:C4693390	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0060641	UMLS:C4693391	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0060642	UMLS:C4693405	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0036483	UMLS:C4693420	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0036482	UMLS:C4693443	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0054742	UMLS:C4693466	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0054743	UMLS:C4693472	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0044327	UMLS:C4693479	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0060650	UMLS:C4693498	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0036484	UMLS:C4693509	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0054750	UMLS:C4693523	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0033485	UMLS:C4693524	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0054752	UMLS:C4693531	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0033486	UMLS:C4693535	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0054754	UMLS:C4693542	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0033368	UMLS:C4693550	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0033483	UMLS:C4693552	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0060662	UMLS:C4693556	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0060663	UMLS:C4693563	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0060664	UMLS:C4693567	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0060666	UMLS:C4693578	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0054763	UMLS:C4693583	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0054764	UMLS:C4693587	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0060670	UMLS:C4693609	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0044328	UMLS:C4693616	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0033375	UMLS:C4693640	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0054771	UMLS:C4693660	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0033369	UMLS:C4693663	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0060677	UMLS:C4693669	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0033482	UMLS:C4693672	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0033370	UMLS:C4693688	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0054776	UMLS:C4693694	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0033371	UMLS:C4693699	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0044205	UMLS:C4693704	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0054781	UMLS:C4693722	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0054782	UMLS:C4693733	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0044329	UMLS:C4693736	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0054785	UMLS:C4693741	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0054728	UMLS:C4693751	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0054730	UMLS:C4693773	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0054791	UMLS:C4693779	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0060702	UMLS:C4693799	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0033372	UMLS:C4693810	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0060704	UMLS:C4693816	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0054801	UMLS:C4693822	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0054802	UMLS:C4693823	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0060707	UMLS:C4693824	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0054804	UMLS:C4693831	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0054806	UMLS:C4693843	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0060711	UMLS:C4693848	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0035133	UMLS:C4693860	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0054813	UMLS:C4693870	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0033201	UMLS:C4693893	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0033373	UMLS:C4693899	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0060720	UMLS:C4693905	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0054817	UMLS:C4693912	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0033374	UMLS:C4693925	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0044330	UMLS:C4693933	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0020632	UMLS:C4693934	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0033202	UMLS:C4693935	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0044777	UMLS:C4693941	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0060729	UMLS:C4693947	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018204	UMLS:C4706257	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016653	UMLS:C4706258	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0013977	UMLS:C4706283	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018228	UMLS:C4706298	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0013987	UMLS:C4706313	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0013811	UMLS:C4706315	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0014398	UMLS:C4706316	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0014149	UMLS:C4706410	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018129	UMLS:C4706412	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0014159	UMLS:C4706415	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0013971	UMLS:C4706421	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017907	UMLS:C4706485	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019634	UMLS:C4706505	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0013229	UMLS:C4706506	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015647	UMLS:C4706523	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017460	UMLS:C4706525	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015648	UMLS:C4706527	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017968	UMLS:C4706535	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017329	UMLS:C4706552	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015660	UMLS:C4706553	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0100255	UMLS:C4706555	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0014176	UMLS:C4706556	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017170	UMLS:C4706562	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0014413	UMLS:C4706604	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015293	UMLS:C4706610	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018394	UMLS:C4706677	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016846	UMLS:C4706942	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016839	UMLS:C4707092	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017792	UMLS:C4707093	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017794	UMLS:C4707094	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017928	UMLS:C4707097	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017892	UMLS:C4707155	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017940	UMLS:C4707173	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017894	UMLS:C4707178	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018449	UMLS:C4707179	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017893	UMLS:C4707228	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0013890	UMLS:C4707232	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015473	UMLS:C4707233	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0020427	UMLS:C4707235	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018865	UMLS:C4707237	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019625	UMLS:C4707243	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0003011	UMLS:C4707257	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015587	UMLS:C4707308	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018167	UMLS:C4707327	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016659	UMLS:C4707330	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017802	UMLS:C4707356	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015536	UMLS:C4707373	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016796	UMLS:C4707428	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019904	UMLS:C4707449	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018536	UMLS:C4707555	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0020338	UMLS:C4707560	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019156	UMLS:C4707561	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018489	UMLS:C4707562	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015259	UMLS:C4707567	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016500	UMLS:C4707661	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019870	UMLS:C4707665	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016609	UMLS:C4707791	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0044355	UMLS:C4707796	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016497	UMLS:C4707803	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018419	UMLS:C4707829	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017786	UMLS:C4707847	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017927	UMLS:C4707850	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015941	UMLS:C4707857	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018490	UMLS:C4707860	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017049	UMLS:C4707882	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015103	UMLS:C4707896	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019549	UMLS:C4707897	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018537	UMLS:C4707898	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017811	UMLS:C4708510	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015031	UMLS:C4708595	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017086	UMLS:C4708602	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0021284	UMLS:C4721448	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0021285	UMLS:C4721449	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008227	UMLS:C4721502	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0007818	UMLS:C4721531	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016264	UMLS:C4721555	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0005341	UMLS:C4721806	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0021018	UMLS:C4721885	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0012277	UMLS:C4721886	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0012231	UMLS:C4721887	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011720	UMLS:C4721889	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0010877	UMLS:C4721916	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0009478	UMLS:C4722305	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019994	UMLS:C4722325	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0005494	UMLS:C4722518	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0009123	UMLS:C4746777	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0049223	UMLS:C4746956	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0012624	UMLS:C4747517	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0012765	UMLS:C4747568	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0060724	UMLS:C4747891	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018663	UMLS:C4747922	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0060733	UMLS:C4747940	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0054831	UMLS:C4747954	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0054832	UMLS:C4747961	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0054833	UMLS:C4747974	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0020840	UMLS:C4747984	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0054700	UMLS:C4747989	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0054836	UMLS:C4747991	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0054837	UMLS:C4748003	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0054838	UMLS:C4748014	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0020841	UMLS:C4748032	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0060745	UMLS:C4748041	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0054842	UMLS:C4748044	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0054843	UMLS:C4748052	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0054844	UMLS:C4748058	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0054845	UMLS:C4748070	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0054846	UMLS:C4748079	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0054847	UMLS:C4748080	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018445	UMLS:C4748924	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015586	UMLS:C4749273	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0020383	UMLS:C4749286	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0011830	UMLS:C4749301	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018353	UMLS:C4749333	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016100	UMLS:C4749335	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015638	UMLS:C4749347	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017867	UMLS:C4749349	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015315	UMLS:C4749374	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017379	UMLS:C4749397	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018534	UMLS:C4749400	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018533	UMLS:C4749401	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016094	UMLS:C4749402	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018341	UMLS:C4749427	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018422	UMLS:C4749431	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018450	UMLS:C4749434	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018248	UMLS:C4749455	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018245	UMLS:C4749458	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018207	UMLS:C4749460	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0014074	UMLS:C4749463	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018127	UMLS:C4749464	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018128	UMLS:C4749465	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017925	UMLS:C4749500	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017931	UMLS:C4749501	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018006	UMLS:C4749506	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017580	UMLS:C4749508	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017235	UMLS:C4749579	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017229	UMLS:C4749581	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017213	UMLS:C4749582	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016854	UMLS:C4749586	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0008742	UMLS:C4749612	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018494	UMLS:C4749647	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017668	UMLS:C4749650	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016249	UMLS:C4749652	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015355	UMLS:C4749653	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015639	UMLS:C4749728	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019550	UMLS:C4749729	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016164	UMLS:C4749730	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016545	UMLS:C4749769	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017162	UMLS:C4749770	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018148	UMLS:C4749792	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016209	UMLS:C4749822	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0013311	UMLS:C4749852	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016835	UMLS:C4749855	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0013341	UMLS:C4749905	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0013999	UMLS:C4749914	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017785	UMLS:C4749916	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017790	UMLS:C4749917	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0013947	UMLS:C4749918	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017804	UMLS:C4749919	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017806	UMLS:C4749920	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0013865	UMLS:C4749921	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017933	UMLS:C4749942	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018000	UMLS:C4749944	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016289	UMLS:C4750752	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015745	UMLS:C4750772	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016832	UMLS:C4750782	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016656	UMLS:C4750783	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017780	UMLS:C4750789	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0014205	UMLS:C4750837	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0014119	UMLS:C4750838	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018253	UMLS:C4750848	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018273	UMLS:C4750849	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018314	UMLS:C4750853	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018416	UMLS:C4750857	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018203	UMLS:C4750858	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018428	UMLS:C4750910	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018429	UMLS:C4750911	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018430	UMLS:C4750913	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0014846	UMLS:C4750914	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018474	UMLS:C4750951	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017995	UMLS:C4751002	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017934	UMLS:C4751006	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017932	UMLS:C4751007	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017805	UMLS:C4751073	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017788	UMLS:C4751075	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017587	UMLS:C4751078	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017586	UMLS:C4751108	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017581	UMLS:C4751112	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017411	UMLS:C4751120	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017408	UMLS:C4751121	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017406	UMLS:C4751123	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0013614	UMLS:C4751125	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0017404	UMLS:C4751127	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016509	UMLS:C4751163	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016377	UMLS:C4751168	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016213	UMLS:C4751169	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0019199	UMLS:C4751206	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0015248	UMLS:C4751230	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016276	UMLS:C4751235	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018261	UMLS:C4751431	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0016554	UMLS:C4751432	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018147	UMLS:C4751436	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018146	UMLS:C4751437	MONDO:MEDGEN	MONDO:equivalentTo
MONDO:0018475	UMLS:C4751505	MONDO:MEDGEN	MONDO:equivalentTo
