?source	?entity	?property	?xrefs
"GARD"	<http://purl.obolibrary.org/obo/MONDO_0015564>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"GARD:0000673|GARD:0012656"
"GARD"	<http://purl.obolibrary.org/obo/MONDO_0015912>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"GARD:0000180|GARD:0000179"
"GARD"	<http://purl.obolibrary.org/obo/MONDO_0015943>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"GARD:0006111|GARD:0005776"
"GARD"	<http://purl.obolibrary.org/obo/MONDO_0015995>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"GARD:0003690|GARD:0003800"
"GARD"	<http://purl.obolibrary.org/obo/MONDO_0016145>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"GARD:0002031|GARD:0002003"
"GARD"	<http://purl.obolibrary.org/obo/MONDO_0016244>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"GARD:0008702|GARD:0006240"
"GARD"	<http://purl.obolibrary.org/obo/MONDO_0016333>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"GARD:0002905|GARD:0000221"
"GARD"	<http://purl.obolibrary.org/obo/MONDO_0016575>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"GARD:0004484|GARD:0006815"
"GARD"	<http://purl.obolibrary.org/obo/MONDO_0017048>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"GARD:0002448|GARD:0007488"
"GARD"	<http://purl.obolibrary.org/obo/MONDO_0017381>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"GARD:0001486|GARD:0007173"
"GARD"	<http://purl.obolibrary.org/obo/MONDO_0017409>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"GARD:0001480|GARD:0001409"
"GARD"	<http://purl.obolibrary.org/obo/MONDO_0017453>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"GARD:0002310|GARD:0004236"
"GARD"	<http://purl.obolibrary.org/obo/MONDO_0017571>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"GARD:0012801|GARD:0004525"
"GARD"	<http://purl.obolibrary.org/obo/MONDO_0017858>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"GARD:0009620|GARD:0009750"
"GARD"	<http://purl.obolibrary.org/obo/MONDO_0017985>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"GARD:0010876|GARD:0004630"
"GARD"	<http://purl.obolibrary.org/obo/MONDO_0018838>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"GARD:0012291|GARD:0007300"
"GARD"	<http://purl.obolibrary.org/obo/MONDO_0018874>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"GARD:0000537|GARD:0012757"
"GARD"	<http://purl.obolibrary.org/obo/MONDO_0018940>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"GARD:0000098|GARD:0011902"
"GARD"	<http://purl.obolibrary.org/obo/MONDO_0018960>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"GARD:0000219|GARD:0001492"
"GARD"	<http://purl.obolibrary.org/obo/MONDO_0019122>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"GARD:0000107|GARD:0000519"
"GARD"	<http://purl.obolibrary.org/obo/MONDO_0019234>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"GARD:0009473|GARD:0011890"
"GARD"	<http://purl.obolibrary.org/obo/MONDO_0019341>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"GARD:0000946|GARD:0007830"
"GARD"	<http://purl.obolibrary.org/obo/MONDO_0019499>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"GARD:0002459|GARD:0002458|GARD:0002540|GARD:0007831"
"GARD"	<http://purl.obolibrary.org/obo/MONDO_0019625>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"GARD:0002249|GARD:0001654"
"GARD"	<http://purl.obolibrary.org/obo/MONDO_0019960>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"GARD:0003787|GARD:0005493"
"GARD"	<http://purl.obolibrary.org/obo/MONDO_0020485>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"GARD:0008433|GARD:0008561"
"GARD"	<http://purl.obolibrary.org/obo/MONDO_0020491>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"GARD:0002250|GARD:0001904"
"GARD"	<http://purl.obolibrary.org/obo/MONDO_0023073>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"GARD:0006346|GARD:0006347"
"GARD"	<http://purl.obolibrary.org/obo/MONDO_0023204>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"GARD:0002411|GARD:0006475"
"GARD"	<http://purl.obolibrary.org/obo/MONDO_0023644>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"GARD:0009360|GARD:0009342"
"GARD"	<http://purl.obolibrary.org/obo/MONDO_0024456>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"GARD:0002978|GARD:0002482"
"GARD"	<http://purl.obolibrary.org/obo/MONDO_0042971>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"GARD:0002670|GARD:0002669"
"GARD"	<http://purl.obolibrary.org/obo/MONDO_0100309>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"GARD:0006614|GARD:0010748"
"HP"	<http://purl.obolibrary.org/obo/MONDO_0000129>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"HP:0003150|HP:0003530"
"ICD10"	<http://purl.obolibrary.org/obo/MONDO_0021644>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"ICD10:I85.00|ICD10:I85.9"
"ICD10"	<http://purl.obolibrary.org/obo/MONDO_0021645>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"ICD10:I85.01|ICD10:I85.0"
"ICD9"	<http://purl.obolibrary.org/obo/MONDO_0000755>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"ICD9:633.90|ICD9:633.9"
"ICD9"	<http://purl.obolibrary.org/obo/MONDO_0001295>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"ICD9:337.0|ICD9:337.00"
"ICD9"	<http://purl.obolibrary.org/obo/MONDO_0001514>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"ICD9:599.5|ICD9:618.03"
"ICD9"	<http://purl.obolibrary.org/obo/MONDO_0001661>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"ICD9:362.03|ICD9:362.01"
"ICD9"	<http://purl.obolibrary.org/obo/MONDO_0001741>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"ICD9:252.0|ICD9:252.00"
"ICD9"	<http://purl.obolibrary.org/obo/MONDO_0001771>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"ICD9:598.01|ICD9:598.00"
"ICD9"	<http://purl.obolibrary.org/obo/MONDO_0002203>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"ICD9:564.0|ICD9:564.00"
"ICD9"	<http://purl.obolibrary.org/obo/MONDO_0002325>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"ICD9:521.30|ICD9:521.3"
"ICD9"	<http://purl.obolibrary.org/obo/MONDO_0002922>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"ICD9:686.0|ICD9:686.00"
"ICD9"	<http://purl.obolibrary.org/obo/MONDO_0003009>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"ICD9:255.1|ICD9:255.10"
"ICD9"	<http://purl.obolibrary.org/obo/MONDO_0003330>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"ICD9:599.60|ICD9:599.6"
"ICD9"	<http://purl.obolibrary.org/obo/MONDO_0004497>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"ICD9:097.0|ICD9:095.9"
"ICD9"	<http://purl.obolibrary.org/obo/MONDO_0004572>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"ICD9:301.13|ICD9:301.10"
"ICD9"	<http://purl.obolibrary.org/obo/MONDO_0004646>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"ICD9:707.00|ICD9:707.0"
"ICD9"	<http://purl.obolibrary.org/obo/MONDO_0004680>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"ICD9:287.3|ICD9:287.30"
"ICD9"	<http://purl.obolibrary.org/obo/MONDO_0004785>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"ICD9:373.00|ICD9:373.9"
"ICD9"	<http://purl.obolibrary.org/obo/MONDO_0004995>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"ICD9:459.9|ICD9:429.2"
"ICD9"	<http://purl.obolibrary.org/obo/MONDO_0005087>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"ICD9:519.9|ICD9:V12.60"
"ICD9"	<http://purl.obolibrary.org/obo/MONDO_0005276>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"ICD9:521.00|ICD9:521.0"
"ICD9"	<http://purl.obolibrary.org/obo/MONDO_0005280>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"ICD9:601.4|ICD9:601.9"
"ICD9"	<http://purl.obolibrary.org/obo/MONDO_0005302>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"ICD9:314.9|ICD9:314.01"
"ICD9"	<http://purl.obolibrary.org/obo/MONDO_0005328>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"ICD9:360.9|ICD9:379.90"
"ICD9"	<http://purl.obolibrary.org/obo/MONDO_0005338>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"ICD9:365.13|ICD9:365.10"
"ICD9"	<http://purl.obolibrary.org/obo/MONDO_0005372>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"ICD9:606.9|ICD9:606"
"ICD9"	<http://purl.obolibrary.org/obo/MONDO_0005393>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"ICD9:274.0|ICD9:274.00"
"ICD9"	<http://purl.obolibrary.org/obo/MONDO_0005557>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"ICD9:275.4|ICD9:275.40"
"ICD9"	<http://purl.obolibrary.org/obo/MONDO_0005560>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"ICD9:348.30|ICD9:348.3|ICD9:348.9"
"ICD9"	<http://purl.obolibrary.org/obo/MONDO_0005593>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"ICD9:523.4|ICD9:523.40"
"ICD9"	<http://purl.obolibrary.org/obo/MONDO_0005698>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"ICD9:622.5|ICD9:654.50"
"ICD9"	<http://purl.obolibrary.org/obo/MONDO_0005850>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"ICD9:051.9|ICD9:051.1"
"ICD9"	<http://purl.obolibrary.org/obo/MONDO_0005928>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"ICD9:459.10|ICD9:459.1"
"ICD9"	<http://purl.obolibrary.org/obo/MONDO_0005970>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"ICD9:482.40|ICD9:482.4"
"ICD9"	<http://purl.obolibrary.org/obo/MONDO_0006008>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"ICD9:386.12|ICD9:078.81"
"ICD9"	<http://purl.obolibrary.org/obo/MONDO_0006314>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"ICD9:471.9|ICD9:471.0"
"ICD9"	<http://purl.obolibrary.org/obo/MONDO_0006545>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"ICD9:695.1|ICD9:695.10"
"ICD9"	<http://purl.obolibrary.org/obo/MONDO_0006736>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"ICD9:622.10|ICD9:622.1"
"ICD9"	<http://purl.obolibrary.org/obo/MONDO_0006816>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"ICD9:716.90|ICD9:719.90"
"ICD9"	<http://purl.obolibrary.org/obo/MONDO_0006952>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"ICD9:362.20|ICD9:362.21"
"ICD9"	<http://purl.obolibrary.org/obo/MONDO_0007015>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"ICD9:321.2|ICD9:047.9"
"ICD9"	<http://purl.obolibrary.org/obo/MONDO_0007639>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"ICD9:362.74|ICD9:362.76"
"ICD9"	<http://purl.obolibrary.org/obo/MONDO_0007655>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"ICD9:529.5|ICD9:750.13"
"ICD9"	<http://purl.obolibrary.org/obo/MONDO_0008375>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"ICD9:362.40|ICD9:361.9"
"ICD9"	<http://purl.obolibrary.org/obo/MONDO_0008541>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"ICD9:608.2|ICD9:608.20"
"ICD9"	<http://purl.obolibrary.org/obo/MONDO_0011122>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"ICD9:278.00|ICD9:278.0"
"ICD9"	<http://purl.obolibrary.org/obo/MONDO_0011441>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"ICD9:733.7|ICD9:337.20"
"ICD9"	<http://purl.obolibrary.org/obo/MONDO_0015766>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"ICD9:001.9|ICD9:001.0"
"ICD9"	<http://purl.obolibrary.org/obo/MONDO_0018092>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"ICD9:364.24|ICD9:363.22"
"ICD9"	<http://purl.obolibrary.org/obo/MONDO_0018229>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"ICD9:695.12|ICD9:695.13"
"ICD9"	<http://purl.obolibrary.org/obo/MONDO_0019065>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"ICD9:277.30|ICD9:277.3"
"MEDGEN"	<http://purl.obolibrary.org/obo/MONDO_0008264>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"MEDGEN:881357|MEDGEN:358137"
"MESH"	<http://purl.obolibrary.org/obo/MONDO_0000989>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"MESH:D019351|MESH:D009107"
"MESH"	<http://purl.obolibrary.org/obo/MONDO_0001561>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"MESH:D011707|MESH:D017219"
"MESH"	<http://purl.obolibrary.org/obo/MONDO_0002422>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"MESH:D050398|MESH:C562741"
"MESH"	<http://purl.obolibrary.org/obo/MONDO_0003036>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"MESH:D018298|MESH:D018277"
"MESH"	<http://purl.obolibrary.org/obo/MONDO_0004849>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"MESH:D004646|MESH:D011656"
"MESH"	<http://purl.obolibrary.org/obo/MONDO_0006235>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"MESH:C535558|MESH:D016586"
"MESH"	<http://purl.obolibrary.org/obo/MONDO_0006733>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"MESH:D007638|MESH:D015352"
"MESH"	<http://purl.obolibrary.org/obo/MONDO_0006761>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"MESH:C537929|MESH:D005352"
"MESH"	<http://purl.obolibrary.org/obo/MONDO_0007057>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"MESH:C537586|MESH:C535663"
"MESH"	<http://purl.obolibrary.org/obo/MONDO_0007113>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"MESH:C531619|MESH:D017204"
"MESH"	<http://purl.obolibrary.org/obo/MONDO_0007250>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"MESH:C567780|MESH:C536852"
"MESH"	<http://purl.obolibrary.org/obo/MONDO_0007436>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"MESH:C531665|MESH:C538215"
"MESH"	<http://purl.obolibrary.org/obo/MONDO_0007671>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"MESH:C536826|MESH:C562900"
"MESH"	<http://purl.obolibrary.org/obo/MONDO_0007880>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"MESH:C563636|MESH:C537676"
"MESH"	<http://purl.obolibrary.org/obo/MONDO_0008289>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"MESH:C564372|MESH:C531642"
"MESH"	<http://purl.obolibrary.org/obo/MONDO_0008772>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"MESH:C567146|MESH:C538242"
"MESH"	<http://purl.obolibrary.org/obo/MONDO_0009041>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"MESH:C537906|MESH:C565663"
"MESH"	<http://purl.obolibrary.org/obo/MONDO_0009146>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"MESH:C565606|MESH:C535757"
"MESH"	<http://purl.obolibrary.org/obo/MONDO_0009196>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"MESH:C562663|MESH:C535508"
"MESH"	<http://purl.obolibrary.org/obo/MONDO_0009343>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"MESH:C538120|MESH:C565517"
"MESH"	<http://purl.obolibrary.org/obo/MONDO_0009479>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"MESH:C564907|MESH:C535880"
"MESH"	<http://purl.obolibrary.org/obo/MONDO_0009504>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"MESH:C566885|MESH:C538134"
"MESH"	<http://purl.obolibrary.org/obo/MONDO_0009796>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"MESH:C538071|MESH:D015799"
"MESH"	<http://purl.obolibrary.org/obo/MONDO_0009916>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"MESH:C537805|MESH:C564868"
"MESH"	<http://purl.obolibrary.org/obo/MONDO_0009934>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"MESH:C536590|MESH:D010547"
"MESH"	<http://purl.obolibrary.org/obo/MONDO_0009952>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"MESH:C538217|MESH:C564856"
"MESH"	<http://purl.obolibrary.org/obo/MONDO_0009958>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"MESH:D012035|MESH:C535517"
"MESH"	<http://purl.obolibrary.org/obo/MONDO_0010275>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"MESH:C536671|MESH:C567065"
"MESH"	<http://purl.obolibrary.org/obo/MONDO_0010407>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"MESH:C563154|MESH:C567476"
"MESH"	<http://purl.obolibrary.org/obo/MONDO_0010561>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"MESH:D038921|MESH:C536435"
"MESH"	<http://purl.obolibrary.org/obo/MONDO_0011166>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"MESH:C567398|MESH:C535539"
"MESH"	<http://purl.obolibrary.org/obo/MONDO_0011606>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"MESH:C565282|MESH:C537794"
"MESH"	<http://purl.obolibrary.org/obo/MONDO_0011819>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"MESH:C542540|MESH:C537198"
"MESH"	<http://purl.obolibrary.org/obo/MONDO_0016035>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"MESH:C531754|MESH:D009347"
"MESH"	<http://purl.obolibrary.org/obo/MONDO_0016242>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"MESH:D006445|MESH:C531699"
"MESH"	<http://purl.obolibrary.org/obo/MONDO_0016575>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"MESH:D002925|MESH:D007619"
"MESH"	<http://purl.obolibrary.org/obo/MONDO_0017851>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"MESH:D056266|MESH:C536154"
"MESH"	<http://purl.obolibrary.org/obo/MONDO_0019136>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"MESH:D009091|MESH:D020096"
"MESH"	<http://purl.obolibrary.org/obo/MONDO_0019145>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"MESH:C535424|MESH:D020151"
"MESH"	<http://purl.obolibrary.org/obo/MONDO_0019234>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"MESH:C536664|MESH:C531857"
"MESH"	<http://purl.obolibrary.org/obo/MONDO_0020485>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"MESH:C536883|MESH:C537504"
"MESH"	<http://purl.obolibrary.org/obo/MONDO_0021545>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"MESH:D009379|MESH:D019042"
"MESH"	<http://purl.obolibrary.org/obo/MONDO_0021697>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"MESH:D002690|MESH:D023521"
"NCIT"	<http://purl.obolibrary.org/obo/MONDO_0001147>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"NCIT:C101209|NCIT:C105595"
"NCIT"	<http://purl.obolibrary.org/obo/MONDO_0001748>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"NCIT:C9332|NCIT:C3540"
"NCIT"	<http://purl.obolibrary.org/obo/MONDO_0002142>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"NCIT:C4247|NCIT:C114541"
"NCIT"	<http://purl.obolibrary.org/obo/MONDO_0002277>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"NCIT:C34403|NCIT:C34398"
"NCIT"	<http://purl.obolibrary.org/obo/MONDO_0004473>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"NCIT:C35697|NCIT:C4836"
"NCIT"	<http://purl.obolibrary.org/obo/MONDO_0005244>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"NCIT:C119734|NCIT:C4731"
"NCIT"	<http://purl.obolibrary.org/obo/MONDO_0005311>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"NCIT:C35771|NCIT:C35768"
"NCIT"	<http://purl.obolibrary.org/obo/MONDO_0005380>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"NCIT:C34880|NCIT:C35476"
"NCIT"	<http://purl.obolibrary.org/obo/MONDO_0011655>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"NCIT:C3750|NCIT:C7943"
"NCIT"	<http://purl.obolibrary.org/obo/MONDO_0015540>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"NCIT:C35439|NCIT:C34792"
"NCIT"	<http://purl.obolibrary.org/obo/MONDO_0017278>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"NCIT:C129726|NCIT:C84576"
"NCIT"	<http://purl.obolibrary.org/obo/MONDO_0017991>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"NCIT:C35062|NCIT:C34391"
"NCIT"	<http://purl.obolibrary.org/obo/MONDO_0019118>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"NCIT:C35194|NCIT:C35625"
"NCIT"	<http://purl.obolibrary.org/obo/MONDO_0019384>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"NCIT:C26761|NCIT:C34576"
"OMIM"	<http://purl.obolibrary.org/obo/MONDO_0001046>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"OMIM:207500|OMIM:301800"
"OMIM"	<http://purl.obolibrary.org/obo/MONDO_0007418>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"OMIM:124400|OMIM:124300"
"OMIM"	<http://purl.obolibrary.org/obo/MONDO_0008551>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"OMIM:187770|OMIM:187760"
"OMIM"	<http://purl.obolibrary.org/obo/MONDO_0008807>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"OMIM:107640|OMIM:207720"
"OMIM"	<http://purl.obolibrary.org/obo/MONDO_0009288>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"OMIM:232240|OMIM:232220"
"OMIM"	<http://purl.obolibrary.org/obo/MONDO_0009327>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"OMIM:140500|OMIM:234750"
"OMIM"	<http://purl.obolibrary.org/obo/MONDO_0009477>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"OMIM:616369|OMIM:243605"
"OMIM"	<http://purl.obolibrary.org/obo/MONDO_0009479>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"OMIM:260450|OMIM:243800"
"OMIM"	<http://purl.obolibrary.org/obo/MONDO_0009720>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"OMIM:255980|OMIM:301026"
"OMIM"	<http://purl.obolibrary.org/obo/MONDO_0010602>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"OMIM:134500|OMIM:306700"
"OMIM"	<http://purl.obolibrary.org/obo/MONDO_0011891>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"OMIM:611277|OMIM:607681"
"OMIM"	<http://purl.obolibrary.org/obo/MONDO_0100215>	<http://www.geneontology.org/formats/oboInOwl#hasDbXref>	"OMIM:613658|OMIM:618007"
