id	subject	predicate	object	relation	knowledge_source
urn:uuid:953fc17e-89e5-46d9-b6c9-c205fd38bccc	MONDO:0001093	biolink:subclass_of	MONDO:0002013	rdfs:subClassOf	mondo-rare.json
urn:uuid:e0c4885f-b5e3-4373-88d9-e34ec8adb2cd	MONDO:0001093	biolink:subclass_of	MONDO:0002278	rdfs:subClassOf	mondo-rare.json
urn:uuid:0aa48aec-9c44-4319-aedf-c096c6114e61	MONDO:0001095	biolink:subclass_of	MONDO:0003098	rdfs:subClassOf	mondo-rare.json
urn:uuid:c4b5e0d5-a2fc-4b4b-94df-b1b759b41b77	MONDO:0001095	biolink:subclass_of	MONDO:0005072	rdfs:subClassOf	mondo-rare.json
urn:uuid:b9c37762-0656-4362-ba4a-836009bc6a88	MONDO:0001095	biolink:subclass_of	MONDO:0005843	rdfs:subClassOf	mondo-rare.json
urn:uuid:0025ac69-626e-4ce5-8a08-90334931075d	MONDO:0001095	biolink:subclass_of	MONDO:0021089	rdfs:subClassOf	mondo-rare.json
urn:uuid:d2a1f52e-cb34-4b4a-af48-b024db7a6517	MONDO:0001096	biolink:subclass_of	MONDO:0001095	rdfs:subClassOf	mondo-rare.json
urn:uuid:967b7c2c-ac60-427e-976d-bab5b7439dc8	MONDO:0001096	biolink:subclass_of	MONDO:0003327	rdfs:subClassOf	mondo-rare.json
urn:uuid:0d4e298c-ed51-45ee-8779-8e7df0fa2633	MONDO:0001100	biolink:subclass_of	MONDO:0002657	rdfs:subClassOf	mondo-rare.json
urn:uuid:68136949-c9bd-4f79-b0ed-c923373149f3	MONDO:0001104	biolink:subclass_of	MONDO:0004425	rdfs:subClassOf	mondo-rare.json
urn:uuid:335c6e1b-4ae1-49d2-bd44-dbda6689093e	MONDO:0001104	biolink:subclass_of	MONDO:0005397	rdfs:subClassOf	mondo-rare.json
urn:uuid:f3e3d64e-b107-4da1-b014-8a4f2e8970d8	MONDO:0001106	biolink:subclass_of	MONDO:0005240	rdfs:subClassOf	mondo-rare.json
urn:uuid:f0404fcc-53cd-46c7-b22d-7e540e7ee65d	MONDO:0001109	biolink:subclass_of	MONDO:0005246	rdfs:subClassOf	mondo-rare.json
urn:uuid:74db67c1-845d-4301-9d1a-7bdca3b406b3	MONDO:0001109	biolink:subclass_of	MONDO:0021166	rdfs:subClassOf	mondo-rare.json
urn:uuid:d9ab99c4-d766-428d-b11c-919e0981ed42	MONDO:0001109	biolink:subclass_of	MONDO:0024654	rdfs:subClassOf	mondo-rare.json
urn:uuid:2235caa1-daa7-4dad-b03c-4387bd067162	MONDO:0001112	biolink:subclass_of	MONDO:0005833	rdfs:subClassOf	mondo-rare.json
urn:uuid:8cc44213-ff6e-4878-897c-36d4407763a0	MONDO:0001112	biolink:subclass_of	MONDO:0019095	rdfs:subClassOf	mondo-rare.json
urn:uuid:ec2302a5-abc9-4b48-8524-211e9af8ccc0	MONDO:0001113	biolink:subclass_of	MONDO:0004496	rdfs:subClassOf	mondo-rare.json
urn:uuid:1c3818cb-482b-444e-88c7-065d80856350	MONDO:0001114	biolink:subclass_of	MONDO:0004496	rdfs:subClassOf	mondo-rare.json
urn:uuid:b148101b-4716-4750-8de4-96bc4ebdd148	MONDO:0001115	biolink:subclass_of	MONDO:0003847	rdfs:subClassOf	mondo-rare.json
urn:uuid:4e666b23-bfbb-4c16-aa70-91a69a6adaad	MONDO:0001115	biolink:subclass_of	MONDO:0005571	rdfs:subClassOf	mondo-rare.json
urn:uuid:14e93d01-ca72-4967-b9f7-00c7e25adae1	MONDO:0001116	biolink:subclass_of	MONDO:0002052	rdfs:subClassOf	mondo-rare.json
urn:uuid:9b970665-4b5c-4fba-b0a3-138cd89b15ac	MONDO:0001117	biolink:subclass_of	MONDO:0044348	rdfs:subClassOf	mondo-rare.json
urn:uuid:96d17c3f-1e84-4a69-a8d6-5387aacb9e56	MONDO:0001118	biolink:subclass_of	MONDO:0001195	rdfs:subClassOf	mondo-rare.json
urn:uuid:311c407e-7876-4f2d-a6e6-878717a98263	MONDO:0001118	biolink:subclass_of	MONDO:0025294	rdfs:subClassOf	mondo-rare.json
urn:uuid:b77407c0-8cb7-408e-a8d5-a34959075cce	MONDO:0001127	biolink:subclass_of	MONDO:0004857	rdfs:subClassOf	mondo-rare.json
urn:uuid:544901cf-6cf3-4e89-9294-347f23634e55	MONDO:0001128	biolink:subclass_of	MONDO:0000376	rdfs:subClassOf	mondo-rare.json
urn:uuid:8bb1f5ca-fb61-4d23-bdb9-f69ba1f0f6dd	MONDO:0001128	biolink:subclass_of	MONDO:0000649	rdfs:subClassOf	mondo-rare.json
urn:uuid:c8d20e9c-27a9-44a4-b702-fb98959fd7db	MONDO:0001128	biolink:subclass_of	MONDO:0004756	rdfs:subClassOf	mondo-rare.json
urn:uuid:5ab08322-bb53-4bc3-a175-f7f4dd900f9b	MONDO:0001128	biolink:subclass_of	MONDO:0005627	rdfs:subClassOf	mondo-rare.json
urn:uuid:ddb8eac9-33fd-4fd6-9477-cebd30838c40	MONDO:0001129	biolink:subclass_of	MONDO:0001128	rdfs:subClassOf	mondo-rare.json
urn:uuid:f3a41db7-bfb4-41a9-9b67-074d1709832d	MONDO:0001129	biolink:subclass_of	MONDO:0006329	rdfs:subClassOf	mondo-rare.json
urn:uuid:9bd73ada-be04-467b-bce9-4dd62d347bce	MONDO:0001130	biolink:subclass_of	MONDO:0001128	rdfs:subClassOf	mondo-rare.json
urn:uuid:70f35695-25b5-4314-b183-99d781f02d3a	MONDO:0001130	biolink:subclass_of	MONDO:0005062	rdfs:subClassOf	mondo-rare.json
urn:uuid:11062c5b-1599-4a40-9004-b91369099588	MONDO:0001142	biolink:subclass_of	MONDO:0006858	rdfs:subClassOf	mondo-rare.json
urn:uuid:608fe30b-1fcc-46cd-95cd-3beeb0cb6306	MONDO:0001144	biolink:subclass_of	MONDO:0001309	rdfs:subClassOf	mondo-rare.json
urn:uuid:6b7c6ff9-6ebf-4cef-b050-dac072ad5323	MONDO:0001145	biolink:subclass_of	MONDO:0001309	rdfs:subClassOf	mondo-rare.json
urn:uuid:ff041ac0-71ac-404f-8d8b-802a7c574f91	MONDO:0001146	biolink:subclass_of	MONDO:0002782	rdfs:subClassOf	mondo-rare.json
urn:uuid:d66b4541-0652-4687-b03d-435d33da84be	MONDO:0001146	biolink:subclass_of	MONDO:0007002	rdfs:subClassOf	mondo-rare.json
urn:uuid:d91d6fdc-70be-47ee-9389-197ac855d8d1	MONDO:0001147	biolink:subclass_of	MONDO:0002320	rdfs:subClassOf	mondo-rare.json
urn:uuid:4a5d47eb-49d4-4fd3-b926-b9e9259d5c00	MONDO:0001148	biolink:subclass_of	MONDO:0002800	rdfs:subClassOf	mondo-rare.json
urn:uuid:81c3d7e8-2f0a-48b6-9d98-92378d54c512	MONDO:0001149	biolink:subclass_of	MONDO:0021147	rdfs:subClassOf	mondo-rare.json
urn:uuid:ede91926-94aa-4b1a-b155-fd445eeba87e	MONDO:0001149	biolink:subclass_of	MONDO:0700092	rdfs:subClassOf	mondo-rare.json
urn:uuid:58361515-8b14-49b9-8873-d2551b910f83	MONDO:0001150	biolink:subclass_of	MONDO:0005560	rdfs:subClassOf	mondo-rare.json
urn:uuid:cefc6aab-e2c8-4a77-898d-4f115ba1efb4	MONDO:0001154	biolink:subclass_of	MONDO:0001195	rdfs:subClassOf	mondo-rare.json
urn:uuid:4c0f60c9-bbe4-4e29-9d59-2fc0aef3fade	MONDO:0001162	biolink:subclass_of	MONDO:0002025	rdfs:subClassOf	mondo-rare.json
urn:uuid:1a53ca24-fb1e-479c-a7a8-e904c782d246	MONDO:0001165	biolink:subclass_of	MONDO:0006858	rdfs:subClassOf	mondo-rare.json
urn:uuid:39791552-ead1-48f3-9874-fcdb014fe67a	MONDO:0001166	biolink:subclass_of	MONDO:0005240	rdfs:subClassOf	mondo-rare.json
urn:uuid:bc7ab744-b1f0-4794-a763-a354760e26e0	MONDO:0001166	biolink:subclass_of	MONDO:0021166	rdfs:subClassOf	mondo-rare.json
urn:uuid:db873862-ddd2-4071-b081-41552eef8bb0	MONDO:0001170	biolink:subclass_of	MONDO:0006496	rdfs:subClassOf	mondo-rare.json
urn:uuid:937754ac-6efc-4fb1-9dbb-ad7aec93e8ff	MONDO:0001176	biolink:subclass_of	MONDO:0005328	rdfs:subClassOf	mondo-rare.json
urn:uuid:840f17ca-781f-45cd-831c-e671cc4a3778	MONDO:0001184	biolink:subclass_of	MONDO:0005300	rdfs:subClassOf	mondo-rare.json
urn:uuid:7c9dfd77-ef83-44d4-a0c8-81c64c1d1286	MONDO:0001184	biolink:subclass_of	MONDO:0017236	rdfs:subClassOf	mondo-rare.json
urn:uuid:6eb2830f-18c2-48a4-bdaf-81172f205a88	MONDO:0001187	biolink:subclass_of	MONDO:0004987	rdfs:subClassOf	mondo-rare.json
urn:uuid:3482327d-bdca-48c5-ad0b-ec5ff209d7b2	MONDO:0001187	biolink:subclass_of	MONDO:0006295	rdfs:subClassOf	mondo-rare.json
urn:uuid:adc271f6-395c-48ac-a2cc-7ffb63ab2279	MONDO:0001188	biolink:subclass_of	MONDO:0004699	rdfs:subClassOf	mondo-rare.json
urn:uuid:da3be5bf-5e56-4093-b80b-4514e4630602	MONDO:0001188	biolink:subclass_of	MONDO:0007576	rdfs:subClassOf	mondo-rare.json
urn:uuid:da02112f-db03-42c9-8239-39c228089112	MONDO:0001190	biolink:subclass_of	MONDO:0005683	rdfs:subClassOf	mondo-rare.json
urn:uuid:1e33f3e2-dc39-41c2-932f-78462ff1ceaa	MONDO:0001195	biolink:subclass_of	MONDO:0006927	rdfs:subClassOf	mondo-rare.json
urn:uuid:28610375-43c7-49a7-b819-9aa5506089bc	MONDO:0001195	biolink:subclass_of	MONDO:0100120	rdfs:subClassOf	mondo-rare.json
urn:uuid:0f5c52fd-aac8-4c1c-bd38-9fe2b3c45b40	MONDO:0001197	biolink:subclass_of	MONDO:0002245	rdfs:subClassOf	mondo-rare.json
urn:uuid:18040dc5-4b1b-4040-a7d2-50719404a593	MONDO:0001198	biolink:subclass_of	MONDO:0002049	rdfs:subClassOf	mondo-rare.json
urn:uuid:3f79ada1-9515-43d0-ad41-9edd7ced2a3c	MONDO:0001204	biolink:subclass_of	MONDO:0007576	rdfs:subClassOf	mondo-rare.json
urn:uuid:6939c494-d260-42c9-a00d-5c6b6300119d	MONDO:0001204	biolink:subclass_of	MONDO:0018078	rdfs:subClassOf	mondo-rare.json
urn:uuid:f1d04391-c1fa-4c66-baa3-ee10eb0c9e59	MONDO:0001208	biolink:subclass_of	MONDO:0020683	rdfs:subClassOf	mondo-rare.json
urn:uuid:c2de883b-6a3d-4aa6-8854-61b2cd3c8e98	MONDO:0001208	biolink:subclass_of	MONDO:0021113	rdfs:subClassOf	mondo-rare.json
urn:uuid:d6ee97ce-ef5d-4a62-88e5-d254f56a2c0b	MONDO:0001211	biolink:subclass_of	MONDO:0000926	rdfs:subClassOf	mondo-rare.json
urn:uuid:72967fb8-a02d-4d1d-9b4e-cf814f3d2f95	MONDO:0001211	biolink:subclass_of	MONDO:0001309	rdfs:subClassOf	mondo-rare.json
urn:uuid:e2b2b71f-9465-477b-abb9-1ece6b1e3a85	MONDO:0001211	biolink:subclass_of	MONDO:0002285	rdfs:subClassOf	mondo-rare.json
urn:uuid:2f8042b8-38c7-4f17-b019-5dbf48e7cecd	MONDO:0001214	biolink:subclass_of	MONDO:0003799	rdfs:subClassOf	mondo-rare.json
urn:uuid:8accc474-afb2-4292-9214-47ce290f9fc9	MONDO:0001214	biolink:subclass_of	MONDO:0020683	rdfs:subClassOf	mondo-rare.json
urn:uuid:09fe4fd6-457f-4e48-8bb9-22d18ec55b72	MONDO:0001217	biolink:subclass_of	MONDO:0001214	rdfs:subClassOf	mondo-rare.json
urn:uuid:854ba3cb-0048-41bb-bd6a-85802382cd6f	MONDO:0001217	biolink:subclass_of	MONDO:0006668	rdfs:subClassOf	mondo-rare.json
urn:uuid:3fa25550-9a2a-4102-a2a6-99b141ae8890	MONDO:0001220	biolink:subclass_of	MONDO:0001223	rdfs:subClassOf	mondo-rare.json
urn:uuid:02dd463a-d3d2-481b-bb7e-b9d85fba5fe9	MONDO:0001222	biolink:subclass_of	MONDO:0003780	rdfs:subClassOf	mondo-rare.json
urn:uuid:7c45bdb7-7dd7-4478-ad46-8333867c0c32	MONDO:0001223	biolink:subclass_of	MONDO:0005151	rdfs:subClassOf	mondo-rare.json
urn:uuid:65b9981b-5dbc-4974-86e5-6a0e36636d63	MONDO:0001235	biolink:subclass_of	MONDO:0001236	rdfs:subClassOf	mondo-rare.json
urn:uuid:40414cce-dc17-4c1f-8eca-01409a430068	MONDO:0001235	biolink:subclass_of	MONDO:0002033	rdfs:subClassOf	mondo-rare.json
urn:uuid:4fe108dd-3ca1-4b34-9496-8dee1093d95f	MONDO:0001236	biolink:subclass_of	MONDO:0005694	rdfs:subClassOf	mondo-rare.json
urn:uuid:3b7bbc8a-8764-45e3-8f1c-32e3659825e9	MONDO:0001236	biolink:subclass_of	MONDO:0056798	rdfs:subClassOf	mondo-rare.json
urn:uuid:31b30ba5-c2ae-4c7c-98c5-ec1de744d7e0	MONDO:0001237	biolink:subclass_of	MONDO:0001235	rdfs:subClassOf	mondo-rare.json
urn:uuid:abd12548-b193-4edf-ad19-db2242210e78	MONDO:0001237	biolink:subclass_of	MONDO:0002034	rdfs:subClassOf	mondo-rare.json
urn:uuid:b59ad24f-efeb-4cf2-8ca8-fdf5c16359bb	MONDO:0001238	biolink:subclass_of	MONDO:0005571	rdfs:subClassOf	mondo-rare.json
urn:uuid:623312f8-5a7d-4b07-8810-bce635e5c48d	MONDO:0001239	biolink:subclass_of	MONDO:0001240	rdfs:subClassOf	mondo-rare.json
urn:uuid:d1371c1b-db38-4bdf-b84a-2bf456b74a78	MONDO:0001240	biolink:subclass_of	MONDO:0002280	rdfs:subClassOf	mondo-rare.json
urn:uuid:c1e45114-f754-47fc-b7b2-a2c8682cb538	MONDO:0001241	biolink:subclass_of	MONDO:0001475	rdfs:subClassOf	mondo-rare.json
urn:uuid:fb1232b6-e6b4-4bff-9a44-088f56748d40	MONDO:0001242	biolink:subclass_of	MONDO:0001243	rdfs:subClassOf	mondo-rare.json
urn:uuid:57171a06-bc72-4c3c-9712-37fe73c21e0b	MONDO:0001243	biolink:subclass_of	MONDO:0002305	rdfs:subClassOf	mondo-rare.json
urn:uuid:6ff61b16-29fa-4859-8da0-57300170ffc6	MONDO:0001245	biolink:subclass_of	MONDO:0002280	rdfs:subClassOf	mondo-rare.json
urn:uuid:1f7774de-0964-4605-a31e-791e0306430a	MONDO:0001246	biolink:subclass_of	MONDO:0006927	rdfs:subClassOf	mondo-rare.json
urn:uuid:de493c8b-6f74-47f4-9334-61e43bd175ff	MONDO:0001246	biolink:subclass_of	MONDO:0100120	rdfs:subClassOf	mondo-rare.json
urn:uuid:13d9bb50-f6da-42fc-ad02-a470dfd32f8d	MONDO:0001255	biolink:subclass_of	MONDO:0017853	rdfs:subClassOf	mondo-rare.json
urn:uuid:6f051ed5-4743-4fa1-86e9-b3b32b27dee0	MONDO:0001256	biolink:subclass_of	MONDO:0006500	rdfs:subClassOf	mondo-rare.json
urn:uuid:986e10c6-74d0-4d99-8a94-a549afd96b88	MONDO:0001259	biolink:subclass_of	MONDO:0002721	rdfs:subClassOf	mondo-rare.json
urn:uuid:1c44b7ff-ddd9-4c6b-bd08-d025aef3c683	MONDO:0001260	biolink:subclass_of	MONDO:0015254	rdfs:subClassOf	mondo-rare.json
urn:uuid:0ad0023d-9052-475e-a8b3-da7bafcb77f6	MONDO:0001260	biolink:subclass_of	MONDO:0021201	rdfs:subClassOf	mondo-rare.json
urn:uuid:ccc9d183-e893-4b35-a2e9-a460e5bebbd2	MONDO:0001260	biolink:subclass_of	MONDO:0024610	rdfs:subClassOf	mondo-rare.json
urn:uuid:27af35ce-4975-4a77-841b-8fcf1b4f9860	MONDO:0001261	biolink:subclass_of	MONDO:0000467	rdfs:subClassOf	mondo-rare.json
urn:uuid:700e7a3b-2a91-4e4c-932a-f92f90a407e9	MONDO:0001262	biolink:subclass_of	MONDO:0002099	rdfs:subClassOf	mondo-rare.json
urn:uuid:e85af18f-2388-4d89-98fc-0f208e56d454	MONDO:0001263	biolink:subclass_of	MONDO:0002099	rdfs:subClassOf	mondo-rare.json
urn:uuid:35cadb57-eb39-4872-8d08-ed24992ae1f4	MONDO:0001263	biolink:subclass_of	MONDO:0002708	rdfs:subClassOf	mondo-rare.json
urn:uuid:93a732db-9150-4461-a115-b2ffb5d7e4d4	MONDO:0001263	biolink:subclass_of	MONDO:0016047	rdfs:subClassOf	mondo-rare.json
urn:uuid:51bf5db0-51ae-4ec0-8113-5622460ebbc3	MONDO:0001263	biolink:subclass_of	MONDO:0020010	rdfs:subClassOf	mondo-rare.json
urn:uuid:093cd547-7961-4add-887d-4c32c6b65699	MONDO:0001263	biolink:subclass_of	MONDO:0020944	rdfs:subClassOf	mondo-rare.json
urn:uuid:71d31b8b-8091-4555-836e-ce5d92a9fb17	MONDO:0001269	biolink:subclass_of	MONDO:0005328	rdfs:subClassOf	mondo-rare.json
urn:uuid:11191584-7023-40b5-9d8f-825a5aa715f7	MONDO:0001275	biolink:subclass_of	MONDO:0001279	rdfs:subClassOf	mondo-rare.json
urn:uuid:996d6ee1-ce5c-43ac-93ac-dde5cc6c900b	MONDO:0001275	biolink:subclass_of	MONDO:0021234	rdfs:subClassOf	mondo-rare.json
urn:uuid:17a54b27-b28e-422d-86d3-f969d34284ba	MONDO:0001277	biolink:subclass_of	MONDO:0003346	rdfs:subClassOf	mondo-rare.json
urn:uuid:2b9b80bc-5ee0-40fe-b8f7-3ca89c959200	MONDO:0001277	biolink:subclass_of	MONDO:0011057	rdfs:subClassOf	mondo-rare.json
urn:uuid:040a48ca-1d52-48dd-81ae-53c62e9ad8bc	MONDO:0001277	biolink:subclass_of	MONDO:0043494	rdfs:subClassOf	mondo-rare.json
urn:uuid:4bb4b1c4-f27f-42ff-a9e7-4ad14e360b20	MONDO:0001279	biolink:subclass_of	MONDO:0016642	rdfs:subClassOf	mondo-rare.json
urn:uuid:10564444-6c2e-4a60-acb9-5c22dacab807	MONDO:0001280	biolink:subclass_of	MONDO:0001898	rdfs:subClassOf	mondo-rare.json
urn:uuid:5386a630-6f66-4c80-b6ab-95ba351ff924	MONDO:0001280	biolink:subclass_of	MONDO:0006918	rdfs:subClassOf	mondo-rare.json
urn:uuid:f73db3d3-1a3c-4252-9c09-0fd5daae8216	MONDO:0001280	biolink:subclass_of	MONDO:0018882	rdfs:subClassOf	mondo-rare.json
urn:uuid:991a405b-3db2-4529-85f5-d58121585dc8	MONDO:0001290	biolink:subclass_of	MONDO:0004980	rdfs:subClassOf	mondo-rare.json
urn:uuid:ffb69c3c-23bd-41b3-b1e7-9e690daeb73d	MONDO:0001290	biolink:subclass_of	MONDO:0006794	rdfs:subClassOf	mondo-rare.json
urn:uuid:1b1c2495-0822-40f7-b08c-bf2e40147d3c	MONDO:0001290	biolink:subclass_of	MONDO:0020576	rdfs:subClassOf	mondo-rare.json
urn:uuid:c68c9fc1-e1f7-41aa-8af4-ed2762c9adfd	MONDO:0001292	biolink:subclass_of	MONDO:0002602	rdfs:subClassOf	mondo-rare.json
urn:uuid:c5aaa2fd-38fc-44e4-a7ef-ccd2d62ee49a	MONDO:0001292	biolink:subclass_of	MONDO:0003620	rdfs:subClassOf	mondo-rare.json
urn:uuid:0a34db90-43c4-4346-9d3e-6272e0c22649	MONDO:0001293	biolink:subclass_of	MONDO:0000933	rdfs:subClassOf	mondo-rare.json
urn:uuid:2639f8f8-dfa1-479a-9be0-f183a23013ad	MONDO:0001293	biolink:subclass_of	MONDO:0002352	rdfs:subClassOf	mondo-rare.json
urn:uuid:1b9b3d37-62a4-4e60-a56f-8e4cf6512233	MONDO:0001294	biolink:subclass_of	MONDO:0001300	rdfs:subClassOf	mondo-rare.json
urn:uuid:a4486ce0-e432-4d70-9c86-f2c0d4209885	MONDO:0001299	biolink:subclass_of	MONDO:0001300	rdfs:subClassOf	mondo-rare.json
urn:uuid:e3699587-fd6e-4cbe-b838-2e00189febb9	MONDO:0001299	biolink:subclass_of	MONDO:0006626	rdfs:subClassOf	mondo-rare.json
urn:uuid:edb221d3-69c7-499a-98b5-43b82381b6b8	MONDO:0001300	biolink:subclass_of	MONDO:0001292	rdfs:subClassOf	mondo-rare.json
urn:uuid:cdf5ff35-6a5c-40cf-ba44-715f05a1f635	MONDO:0001300	biolink:subclass_of	MONDO:0005244	rdfs:subClassOf	mondo-rare.json
urn:uuid:009d5f97-4200-4e02-bc11-f4a70b3a1b36	MONDO:0001307	biolink:subclass_of	MONDO:0004903	rdfs:subClassOf	mondo-rare.json
urn:uuid:422d86a9-6625-4913-9d1e-8c35ec07d9f8	MONDO:0001307	biolink:subclass_of	MONDO:0005227	rdfs:subClassOf	mondo-rare.json
urn:uuid:ef315d46-0c13-4d49-8fcd-e0a86720791d	MONDO:0001307	biolink:subclass_of	MONDO:0023865	rdfs:subClassOf	mondo-rare.json
urn:uuid:2febcd4b-3f9e-4e92-99db-ae4582cb3691	MONDO:0001309	biolink:subclass_of	MONDO:0002782	rdfs:subClassOf	mondo-rare.json
urn:uuid:1ce82b36-ff99-4600-8630-36c5232e3b9c	MONDO:0001309	biolink:subclass_of	MONDO:0003546	rdfs:subClassOf	mondo-rare.json
urn:uuid:e5908b91-c8ea-4509-8713-09cd4a398244	MONDO:0001309	biolink:subclass_of	MONDO:0024458	rdfs:subClassOf	mondo-rare.json
urn:uuid:b2e7f2c1-e8b7-44fb-bb57-ef518e61d3b6	MONDO:0001314	biolink:subclass_of	MONDO:0005066	rdfs:subClassOf	mondo-rare.json
urn:uuid:149b1727-6344-4bcc-979a-98fdd2069eec	MONDO:0001314	biolink:subclass_of	MONDO:0005578	rdfs:subClassOf	mondo-rare.json
urn:uuid:4fd1f0c0-d1a4-4174-b1e1-951baeec7abe	MONDO:0001314	biolink:subclass_of	MONDO:0800486	rdfs:subClassOf	mondo-rare.json
urn:uuid:de39e560-3f00-406c-8b18-9b2f5bc93ceb	MONDO:0001316	biolink:subclass_of	MONDO:0006670	rdfs:subClassOf	mondo-rare.json
urn:uuid:d0c38b8d-566c-4555-9ec7-f81e6e1ce31a	MONDO:0001316	biolink:subclass_of	MONDO:0021680	rdfs:subClassOf	mondo-rare.json
urn:uuid:6749b05a-06cd-408d-b062-718740651c96	MONDO:0001318	biolink:subclass_of	MONDO:0004298	rdfs:subClassOf	mondo-rare.json
urn:uuid:f5edb80c-7a6b-4cee-895a-d27ba8e8a571	MONDO:0001322	biolink:subclass_of	MONDO:0001340	rdfs:subClassOf	mondo-rare.json
urn:uuid:5b7aa858-f32a-4f04-85dc-20a6808851b7	MONDO:0001322	biolink:subclass_of	MONDO:0021381	rdfs:subClassOf	mondo-rare.json
urn:uuid:836e20f5-1547-4786-bf50-f39b381ad6af	MONDO:0001323	biolink:subclass_of	MONDO:0001571	rdfs:subClassOf	mondo-rare.json
urn:uuid:81c5e05b-e521-4bd4-9abe-d8ed6e03dc8f	MONDO:0001325	biolink:subclass_of	MONDO:0005836	rdfs:subClassOf	mondo-rare.json
urn:uuid:3379f083-c36d-4c71-82eb-9292084cd57b	MONDO:0001325	biolink:subclass_of	MONDO:0006895	rdfs:subClassOf	mondo-rare.json
urn:uuid:55d4ebf7-1cda-4a56-9cfa-5842724a08ad	MONDO:0001328	biolink:subclass_of	MONDO:0045046	rdfs:subClassOf	mondo-rare.json
urn:uuid:f0b10c97-1b5c-4587-b024-6a97008fa548	MONDO:0001334	biolink:subclass_of	MONDO:0003382	rdfs:subClassOf	mondo-rare.json
urn:uuid:ea82e002-dd14-4cc5-a622-7dd38978ee1f	MONDO:0001334	biolink:subclass_of	MONDO:0019280	rdfs:subClassOf	mondo-rare.json
urn:uuid:ab9e17c8-5c4e-4ecc-945b-11e4b05b13af	MONDO:0001336	biolink:subclass_of	MONDO:0002525	rdfs:subClassOf	mondo-rare.json
urn:uuid:1c40a8d2-9f1c-4661-b826-6c8e1adaefe4	MONDO:0001336	biolink:subclass_of	MONDO:0021187	rdfs:subClassOf	mondo-rare.json
urn:uuid:193be324-7e52-4a95-af55-bb1a260ed481	MONDO:0001340	biolink:subclass_of	MONDO:0002100	rdfs:subClassOf	mondo-rare.json
urn:uuid:a8b95104-fcaa-47cb-935f-570de26c3ae2	MONDO:0001340	biolink:subclass_of	MONDO:0003274	rdfs:subClassOf	mondo-rare.json
urn:uuid:48641e71-a172-4d0e-89ab-263c85aaf71b	MONDO:0001340	biolink:subclass_of	MONDO:0021209	rdfs:subClassOf	mondo-rare.json
urn:uuid:4d1b2bab-cd61-4824-9f76-b88a2b738663	MONDO:0001341	biolink:subclass_of	MONDO:0001342	rdfs:subClassOf	mondo-rare.json
urn:uuid:0223f899-36e0-4084-a67c-f330839d94a2	MONDO:0001342	biolink:subclass_of	MONDO:0003739	rdfs:subClassOf	mondo-rare.json
urn:uuid:7670bdf2-5107-442b-b439-45b2957a2e7e	MONDO:0001343	biolink:subclass_of	MONDO:0005240	rdfs:subClassOf	mondo-rare.json
urn:uuid:494421d9-231b-417f-9d4e-b4dd4a307eb6	MONDO:0001347	biolink:subclass_of	MONDO:0016106	rdfs:subClassOf	mondo-rare.json
urn:uuid:26eedb3e-65b2-4312-94f5-1c616e5b1efb	MONDO:0001357	biolink:subclass_of	MONDO:0002280	rdfs:subClassOf	mondo-rare.json
urn:uuid:1096f9f6-2bad-4678-9017-ec9557be344f	MONDO:0001358	biolink:subclass_of	MONDO:0000270	rdfs:subClassOf	mondo-rare.json
urn:uuid:ce6b3d08-a3f9-42b7-b5e7-27edd5553553	MONDO:0001366	biolink:subclass_of	MONDO:0002332	rdfs:subClassOf	mondo-rare.json
urn:uuid:a686278b-8562-4f44-8bd9-47e1fd7a6bb8	MONDO:0001367	biolink:subclass_of	MONDO:0037251	rdfs:subClassOf	mondo-rare.json
urn:uuid:47c8e2c9-2cf1-4fca-8958-4c81ef6f8a6b	MONDO:0001374	biolink:subclass_of	MONDO:0001187	rdfs:subClassOf	mondo-rare.json
urn:uuid:413632ce-230b-4efe-aea6-06de27d33761	MONDO:0001374	biolink:subclass_of	MONDO:0018078	rdfs:subClassOf	mondo-rare.json
urn:uuid:cdd4ce4b-5c49-48fc-9690-2fc118b2f6f1	MONDO:0001377	biolink:subclass_of	MONDO:0004860	rdfs:subClassOf	mondo-rare.json
urn:uuid:45802219-59d2-4565-920c-43b8a955a6a0	MONDO:0001377	biolink:subclass_of	MONDO:0004884	rdfs:subClassOf	mondo-rare.json
urn:uuid:7c17e604-64e8-487f-84fe-7052cae0605d	MONDO:0001381	biolink:subclass_of	MONDO:0001187	rdfs:subClassOf	mondo-rare.json
urn:uuid:54f3e6a8-ced2-4623-819a-464edc722370	MONDO:0001381	biolink:subclass_of	MONDO:0005062	rdfs:subClassOf	mondo-rare.json
urn:uuid:a25e0b26-c3ca-41c8-bc58-67d3670cce0b	MONDO:0001383	biolink:subclass_of	MONDO:0001384	rdfs:subClassOf	mondo-rare.json
urn:uuid:34db786a-84a2-4aeb-a035-deebb3aaa737	MONDO:0001383	biolink:subclass_of	MONDO:0004884	rdfs:subClassOf	mondo-rare.json
urn:uuid:ad8d1030-a2bb-4748-a1ff-bfd8f74510b3	MONDO:0001384	biolink:subclass_of	MONDO:0003847	rdfs:subClassOf	mondo-rare.json
urn:uuid:93cab374-719e-4767-95cf-7a804ae89955	MONDO:0001384	biolink:subclass_of	MONDO:0004892	rdfs:subClassOf	mondo-rare.json
